4.79	1.05E-03
4.8	1.08E-03
4.81	1.07E-03
4.82	1.06E-03
4.83	1.06E-03
4.84	1.07E-03
4.85	1.08E-03
4.86	1.09E-03
4.87	1.09E-03
4.88	1.08E-03
4.89	1.11E-03
4.9	1.11E-03
4.91	1.10E-03
4.92	1.12E-03
4.93	1.09E-03
4.94	1.10E-03
4.95	1.10E-03
4.96	1.13E-03
4.97	1.11E-03
4.98	1.11E-03
4.99	1.13E-03
5	1.13E-03
5.01	1.13E-03
5.02	1.12E-03
5.03	1.14E-03
5.04	1.14E-03
5.05	1.14E-03
5.06	1.15E-03
5.07	1.13E-03
5.08	1.15E-03
5.09	1.14E-03
5.1	1.16E-03
5.11	1.15E-03
5.12	1.17E-03
5.13	1.17E-03
5.14	1.16E-03
5.15	1.16E-03
5.16	1.18E-03
5.17	1.16E-03
5.18	1.19E-03
5.19	1.17E-03
5.2	1.16E-03
5.21	1.20E-03
5.22	1.17E-03
5.23	1.20E-03
5.24	1.21E-03
5.25	1.18E-03
5.26	1.18E-03
5.27	1.22E-03
5.28	1.22E-03
5.29	1.20E-03
5.3	1.21E-03
5.31	1.23E-03
5.32	1.20E-03
5.33	1.23E-03
5.34	1.22E-03
5.35	1.22E-03
5.36	1.21E-03
5.37	1.23E-03
5.38	1.22E-03
5.39	1.22E-03
5.4	1.22E-03
5.41	1.26E-03
5.42	1.21E-03
5.43	1.23E-03
5.44	1.25E-03
5.45	1.23E-03
5.46	1.26E-03
5.47	1.24E-03
5.48	1.24E-03
5.49	1.26E-03
5.5	1.27E-03
5.51	1.25E-03
5.52	1.26E-03
5.53	1.26E-03
5.54	1.27E-03
5.55	1.28E-03
5.56	1.28E-03
5.57	1.26E-03
5.58	1.28E-03
5.59	1.28E-03
5.6	1.30E-03
5.61	1.27E-03
5.62	1.27E-03
5.63	1.28E-03
5.64	1.29E-03
5.65	1.28E-03
5.66	1.28E-03
5.67	1.29E-03
5.68	1.29E-03
5.69	1.29E-03
5.7	1.30E-03
5.71	1.32E-03
5.72	1.31E-03
5.73	1.31E-03
5.74	1.31E-03
5.75	1.32E-03
5.76	1.32E-03
5.77	1.31E-03
5.78	1.31E-03
5.79	1.31E-03
5.8	1.32E-03
5.81	1.33E-03
5.82	1.32E-03
5.83	1.32E-03
5.84	1.33E-03
5.85	1.33E-03
5.86	1.34E-03
5.87	1.33E-03
5.88	1.34E-03
5.89	1.36E-03
5.9	1.36E-03
5.91	1.37E-03
5.92	1.36E-03
5.93	1.36E-03
5.94	1.36E-03
5.95	1.37E-03
5.96	1.37E-03
5.97	1.36E-03
5.98	1.37E-03
5.99	1.38E-03
6	1.38E-03
6.01	1.38E-03
6.02	1.38E-03
6.03	1.38E-03
6.04	1.38E-03
6.05	1.38E-03
6.06	1.39E-03
6.07	1.40E-03
6.08	1.40E-03
6.09	1.40E-03
6.1	1.42E-03
6.11	1.40E-03
6.12	1.41E-03
6.13	1.42E-03
6.14	1.41E-03
6.15	1.41E-03
6.16	1.42E-03
6.17	1.41E-03
6.18	1.42E-03
6.19	1.42E-03
6.2	1.42E-03
6.21	1.43E-03
6.22	1.44E-03
6.23	1.44E-03
6.24	1.43E-03
6.25	1.44E-03
6.26	1.44E-03
6.27	1.44E-03
6.28	1.45E-03
6.29	1.45E-03
6.3	1.45E-03
6.31	1.46E-03
6.32	1.46E-03
6.33	1.46E-03
6.34	1.46E-03
6.35	1.46E-03
6.36	1.47E-03
6.37	1.46E-03
6.38	1.46E-03
6.39	1.46E-03
6.4	1.47E-03
6.41	1.46E-03
6.42	1.46E-03
6.43	1.46E-03
6.44	1.47E-03
6.45	1.46E-03
6.46	1.47E-03
6.47	1.46E-03
6.48	1.46E-03
6.49	1.47E-03
6.5	1.47E-03
6.51	1.47E-03
6.52	1.48E-03
6.53	1.48E-03
6.54	1.48E-03
6.55	1.49E-03
6.56	1.49E-03
6.57	1.48E-03
6.58	1.49E-03
6.59	1.48E-03
6.6	1.48E-03
6.61	1.50E-03
6.62	1.48E-03
6.63	1.48E-03
6.64	1.49E-03
6.65	1.51E-03
6.66	1.50E-03
6.67	1.50E-03
6.68	1.51E-03
6.69	1.50E-03
6.7	1.53E-03
6.71	1.52E-03
6.72	1.52E-03
6.73	1.53E-03
6.74	1.53E-03
6.75	1.52E-03
6.76	1.53E-03
6.77	1.52E-03
6.78	1.53E-03
6.79	1.52E-03
6.8	1.53E-03
6.81	1.53E-03
6.82	1.53E-03
6.83	1.52E-03
6.84	1.53E-03
6.85	1.54E-03
6.86	1.53E-03
6.87	1.54E-03
6.88	1.54E-03
6.89	1.55E-03
6.9	1.55E-03
6.91	1.55E-03
6.92	1.55E-03
6.93	1.55E-03
6.94	1.55E-03
6.95	1.56E-03
6.96	1.55E-03
6.97	1.56E-03
6.98	1.56E-03
6.99	1.57E-03
7	1.56E-03
7.01	1.56E-03
7.02	1.55E-03
7.03	1.56E-03
7.04	1.56E-03
7.05	1.55E-03
7.06	1.56E-03
7.07	1.56E-03
7.08	1.56E-03
7.09	1.56E-03
7.1	1.57E-03
7.11	1.55E-03
7.12	1.57E-03
7.13	1.57E-03
7.14	1.57E-03
7.15	1.56E-03
7.16	1.59E-03
7.17	1.58E-03
7.18	1.58E-03
7.19	1.59E-03
7.2	1.57E-03
7.21	1.58E-03
7.22	1.58E-03
7.23	1.59E-03
7.24	1.58E-03
7.25	1.58E-03
7.26	1.58E-03
7.27	1.58E-03
7.28	1.58E-03
7.29	1.59E-03
7.3	1.58E-03
7.31	1.59E-03
7.32	1.59E-03
7.33	1.58E-03
7.34	1.58E-03
7.35	1.58E-03
7.36	1.58E-03
7.37	1.57E-03
7.38	1.58E-03
7.39	1.58E-03
7.4	1.59E-03
7.41	1.59E-03
7.42	1.58E-03
7.43	1.58E-03
7.44	1.60E-03
7.45	1.60E-03
7.46	1.63E-03
7.47	1.60E-03
7.48	1.61E-03
7.49	1.61E-03
7.5	1.64E-03
7.51	1.64E-03
7.52	1.63E-03
7.53	1.63E-03
7.54	1.64E-03
7.55	1.65E-03
7.56	1.66E-03
7.57	1.66E-03
7.58	1.65E-03
7.59	1.65E-03
7.6	1.65E-03
7.61	1.65E-03
7.62	1.67E-03
7.63	1.68E-03
7.64	1.69E-03
7.65	1.67E-03
7.66	1.63E-03
7.67	1.65E-03
7.68	1.64E-03
7.69	1.62E-03
7.7	1.62E-03
7.71	1.61E-03
7.72	1.61E-03
7.73	1.61E-03
7.74	1.60E-03
7.75	1.61E-03
7.76	1.62E-03
7.77	1.61E-03
7.78	1.62E-03
7.79	1.63E-03
7.8	1.63E-03
7.81	1.63E-03
7.82	1.65E-03
7.83	1.65E-03
7.84	1.67E-03
7.85	1.67E-03
7.86	1.66E-03
7.87	1.67E-03
7.88	1.67E-03
7.89	1.67E-03
7.9	1.67E-03
7.91	1.68E-03
7.92	1.68E-03
7.93	1.69E-03
7.94	1.70E-03
7.95	1.70E-03
7.96	1.70E-03
7.97	1.71E-03
7.98	1.70E-03
7.99	1.73E-03
8	1.75E-03
8.01	1.73E-03
8.02	1.73E-03
8.03	1.75E-03
8.04	1.74E-03
8.05	1.73E-03
8.06	1.74E-03
8.07	1.74E-03
8.08	1.74E-03
8.09	1.74E-03
8.1	1.74E-03
8.11	1.75E-03
8.12	1.75E-03
8.13	1.72E-03
8.14	1.75E-03
8.15	1.75E-03
8.16	1.74E-03
8.17	1.74E-03
8.18	1.75E-03
8.19	1.75E-03
8.2	1.76E-03
