G141 grating,
Wavelength,Transmission
,
1.5742,8.98E-01
1.5743,8.98E-01
1.5744,8.98E-01
1.5745,8.98E-01
1.5746,8.98E-01
1.5747,8.98E-01
1.5748,8.98E-01
1.5749,8.98E-01
1.5750,8.99E-01
1.5751,8.99E-01
1.5752,8.99E-01
1.5753,8.99E-01
1.5754,8.99E-01
1.5755,8.99E-01
1.5756,8.99E-01
1.5757,8.99E-01
1.5758,8.99E-01
1.5759,8.99E-01
1.5760,9.00E-01
1.5761,9.00E-01
1.5762,9.00E-01
1.5763,9.00E-01
1.5764,9.00E-01
1.5765,9.00E-01
1.5766,9.00E-01
1.5767,9.00E-01
1.5768,9.00E-01
1.5769,9.01E-01
1.5770,9.01E-01
1.5771,9.01E-01
1.5772,9.01E-01
1.5773,9.01E-01
1.5774,9.01E-01
1.5775,9.01E-01
1.5776,9.01E-01
1.5777,9.01E-01
1.5778,9.01E-01
1.5779,9.01E-01
1.5780,9.02E-01
1.5781,9.02E-01
1.5782,9.02E-01
1.5783,9.02E-01
1.5784,9.02E-01
1.5785,9.02E-01
1.5786,9.02E-01
1.5787,9.02E-01
1.5788,9.02E-01
1.5789,9.02E-01
1.5790,9.02E-01
1.5791,9.02E-01
1.5792,9.02E-01
1.5793,9.03E-01
1.5794,9.03E-01
1.5795,9.03E-01
1.5796,9.03E-01
1.5797,9.03E-01
1.5798,9.03E-01
1.5799,9.03E-01
1.5800,9.03E-01
1.5801,9.03E-01
1.5802,9.03E-01
1.5803,9.03E-01
1.5804,9.03E-01
1.5805,9.03E-01
1.5806,9.03E-01
1.5807,9.03E-01
1.5808,9.03E-01
1.5809,9.04E-01
1.5810,9.04E-01
1.5811,9.04E-01
1.5812,9.04E-01
1.5813,9.04E-01
1.5814,9.04E-01
1.5815,9.04E-01
1.5816,9.04E-01
1.5817,9.04E-01
1.5818,9.04E-01
1.5819,9.04E-01
1.5820,9.04E-01
1.5821,9.04E-01
1.5822,9.04E-01
1.5823,9.04E-01
1.5824,9.04E-01
1.5825,9.04E-01
1.5826,9.04E-01
1.5827,9.04E-01
1.5828,9.04E-01
1.5829,9.04E-01
1.5830,9.04E-01
1.5831,9.04E-01
1.5832,9.04E-01
1.5833,9.04E-01
1.5834,9.05E-01
1.5835,9.05E-01
1.5836,9.05E-01
1.5837,9.05E-01
1.5838,9.05E-01
1.5839,9.05E-01
1.5840,9.05E-01
1.5841,9.05E-01
1.5842,9.05E-01
1.5843,9.05E-01
1.5844,9.05E-01
1.5845,9.05E-01
1.5846,9.05E-01
1.5847,9.05E-01
1.5848,9.05E-01
1.5849,9.05E-01
1.5850,9.05E-01
1.5851,9.05E-01
1.5852,9.05E-01
1.5853,9.05E-01
1.5854,9.05E-01
1.5855,9.05E-01
1.5856,9.05E-01
1.5857,9.05E-01
1.5858,9.05E-01
1.5859,9.04E-01
1.5860,9.04E-01
1.5861,9.04E-01
1.5862,9.04E-01
1.5863,9.04E-01
1.5864,9.04E-01
1.5865,9.04E-01
1.5866,9.04E-01
1.5867,9.04E-01
1.5868,9.04E-01
1.5869,9.04E-01
1.5870,9.04E-01
1.5871,9.04E-01
1.5872,9.04E-01
1.5873,9.04E-01
1.5874,9.04E-01
1.5875,9.04E-01
1.5876,9.04E-01
1.5877,9.04E-01
1.5878,9.04E-01
1.5879,9.04E-01
1.5880,9.04E-01
1.5881,9.04E-01
1.5882,9.04E-01
1.5883,9.04E-01
1.5884,9.04E-01
1.5885,9.04E-01
1.5886,9.04E-01
1.5887,9.04E-01
1.5888,9.04E-01
1.5889,9.04E-01
1.5890,9.04E-01
1.5891,9.04E-01
1.5892,9.04E-01
1.5893,9.03E-01
1.5894,9.03E-01
1.5895,9.03E-01
1.5896,9.03E-01
1.5897,9.03E-01
1.5898,9.03E-01
1.5899,9.03E-01
1.5900,9.03E-01
1.5901,9.03E-01
1.5902,9.03E-01
1.5903,9.03E-01
1.5904,9.03E-01
1.5905,9.03E-01
1.5906,9.03E-01
1.5907,9.03E-01
1.5908,9.03E-01
1.5909,9.03E-01
1.5910,9.03E-01
1.5911,9.02E-01
1.5912,9.02E-01
1.5913,9.02E-01
1.5914,9.02E-01
1.5915,9.02E-01
1.5916,9.02E-01
1.5917,9.02E-01
1.5918,9.02E-01
1.5919,9.02E-01
1.5920,9.02E-01
1.5921,9.02E-01
1.5922,9.02E-01
1.5923,9.02E-01
1.5924,9.02E-01
1.5925,9.02E-01
1.5926,9.02E-01
1.5927,9.02E-01
1.5928,9.02E-01
1.5929,9.02E-01
1.5930,9.01E-01
1.5931,9.01E-01
1.5932,9.01E-01
1.5933,9.01E-01
1.5934,9.01E-01
1.5935,9.01E-01
1.5936,9.01E-01
1.5937,9.01E-01
1.5938,9.01E-01
1.5939,9.01E-01
1.5940,9.01E-01
1.5941,9.01E-01
1.5942,9.01E-01
1.5943,9.01E-01
1.5944,9.01E-01
1.5945,9.01E-01
1.5946,9.01E-01
1.5947,9.00E-01
1.5948,9.00E-01
1.5949,9.00E-01
1.5950,9.00E-01
1.5951,9.00E-01
1.5952,9.00E-01
1.5953,9.00E-01
1.5954,9.00E-01
1.5955,9.00E-01
1.5956,9.00E-01
1.5957,9.00E-01
1.5958,9.00E-01
1.5959,9.00E-01
1.5960,9.00E-01
1.5961,9.00E-01
1.5962,9.00E-01
1.5963,9.00E-01
1.5964,8.99E-01
1.5965,8.99E-01
1.5966,8.99E-01
1.5967,8.99E-01
1.5968,8.99E-01
1.5969,8.99E-01
1.5970,8.99E-01
1.5971,8.99E-01
1.5972,8.99E-01
1.5973,8.99E-01
1.5974,8.99E-01
1.5975,8.99E-01
1.5976,8.99E-01
1.5977,8.99E-01
1.5978,8.99E-01
1.5979,8.99E-01
1.5980,8.99E-01
1.5981,8.99E-01
1.5982,8.99E-01
1.5983,8.98E-01
1.5984,8.98E-01
1.5985,8.98E-01
1.5986,8.98E-01
1.5987,8.98E-01
1.5988,8.98E-01
1.5989,8.98E-01
1.5990,8.98E-01
1.5991,8.98E-01
1.5992,8.98E-01
1.5993,8.98E-01
1.5994,8.98E-01
1.5995,8.98E-01
1.5996,8.98E-01
1.5997,8.98E-01
1.5998,8.98E-01
1.5999,8.98E-01
1.6000,8.98E-01
1.6001,8.98E-01
1.6002,8.98E-01
1.6003,8.97E-01
1.6004,8.97E-01
1.6005,8.97E-01
1.6006,8.97E-01
1.6007,8.97E-01
1.6008,8.97E-01
1.6009,8.97E-01
1.6010,8.97E-01
1.6011,8.97E-01
1.6012,8.97E-01
1.6013,8.97E-01
1.6014,8.97E-01
1.6015,8.97E-01
1.6016,8.97E-01
1.6017,8.97E-01
1.6018,8.97E-01
1.6019,8.97E-01
1.6020,8.97E-01
1.6021,8.97E-01
1.6022,8.97E-01
1.6023,8.97E-01
1.6024,8.97E-01
1.6025,8.97E-01
1.6026,8.97E-01
1.6027,8.97E-01
1.6028,8.97E-01
1.6029,8.97E-01
1.6030,8.97E-01
1.6031,8.97E-01
1.6032,8.97E-01
1.6033,8.97E-01
1.6034,8.97E-01
1.6035,8.97E-01
1.6036,8.97E-01
1.6037,8.97E-01
1.6038,8.97E-01
1.6039,8.96E-01
1.6040,8.96E-01
1.6041,8.96E-01
1.6042,8.96E-01
1.6043,8.96E-01
1.6044,8.96E-01
1.6045,8.96E-01
1.6046,8.96E-01
1.6047,8.96E-01
1.6048,8.96E-01
1.6049,8.96E-01
1.6050,8.96E-01
1.6051,8.96E-01
1.6052,8.96E-01
1.6053,8.96E-01
1.6054,8.96E-01
1.6055,8.96E-01
1.6056,8.96E-01
1.6057,8.96E-01
1.6058,8.96E-01
1.6059,8.96E-01
1.6060,8.96E-01
1.6061,8.96E-01
1.6062,8.96E-01
1.6063,8.96E-01
1.6064,8.96E-01
1.6065,8.96E-01
1.6066,8.96E-01
1.6067,8.96E-01
1.6068,8.96E-01
1.6069,8.96E-01
1.6070,8.96E-01
1.6071,8.96E-01
1.6072,8.96E-01
1.6073,8.96E-01
1.6074,8.96E-01
1.6075,8.96E-01
1.6076,8.96E-01
1.6077,8.96E-01
1.6078,8.96E-01
1.6079,8.96E-01
1.6080,8.96E-01
1.6081,8.96E-01
1.6082,8.96E-01
1.6083,8.96E-01
1.6084,8.96E-01
1.6085,8.96E-01
1.6086,8.96E-01
1.6087,8.96E-01
1.6088,8.96E-01
1.6089,8.96E-01
1.6090,8.96E-01
1.6091,8.96E-01
1.6092,8.96E-01
1.6093,8.96E-01
1.6094,8.96E-01
1.6095,8.96E-01
1.6096,8.96E-01
1.6097,8.96E-01
1.6098,8.96E-01
1.6099,8.96E-01
1.6100,8.96E-01
1.6101,8.96E-01
1.6102,8.96E-01
1.6103,8.96E-01
1.6104,8.96E-01
1.6105,8.96E-01
1.6106,8.96E-01
1.6107,8.96E-01
1.6108,8.96E-01
1.6109,8.96E-01
1.6110,8.96E-01
1.6111,8.96E-01
1.6112,8.96E-01
1.6113,8.96E-01
1.6114,8.96E-01
1.6115,8.96E-01
1.6116,8.96E-01
1.6117,8.96E-01
1.6118,8.96E-01
1.6119,8.96E-01
1.6120,8.96E-01
1.6121,8.96E-01
1.6122,8.96E-01
1.6123,8.96E-01
1.6124,8.96E-01
1.6125,8.96E-01
1.6126,8.96E-01
1.6127,8.96E-01
1.6128,8.96E-01
1.6129,8.96E-01
1.6130,8.96E-01
1.6131,8.96E-01
1.6132,8.96E-01
1.6133,8.95E-01
1.6134,8.95E-01
1.6135,8.95E-01
1.6136,8.95E-01
1.6137,8.95E-01
1.6138,8.95E-01
1.6139,8.95E-01
1.6140,8.95E-01
1.6141,8.95E-01
1.6142,8.95E-01
1.6143,8.95E-01
1.6144,8.95E-01
1.6145,8.95E-01
1.6146,8.95E-01
1.6147,8.95E-01
1.6148,8.95E-01
1.6149,8.95E-01
1.6150,8.95E-01
1.6151,8.95E-01
1.6152,8.94E-01
1.6153,8.94E-01
1.6154,8.94E-01
1.6155,8.94E-01
1.6156,8.94E-01
1.6157,8.94E-01
1.6158,8.94E-01
1.6159,8.94E-01
1.6160,8.94E-01
1.6161,8.94E-01
1.6162,8.94E-01
1.6163,8.94E-01
1.6164,8.93E-01
1.6165,8.93E-01
1.6166,8.93E-01
1.6167,8.93E-01
1.6168,8.93E-01
1.6169,8.93E-01
1.6170,8.93E-01
1.6171,8.93E-01
1.6172,8.93E-01
1.6173,8.93E-01
1.6174,8.93E-01
1.6175,8.92E-01
1.6176,8.92E-01
1.6177,8.92E-01
1.6178,8.92E-01
1.6179,8.92E-01
1.6180,8.92E-01
1.6181,8.92E-01
1.6182,8.92E-01
1.6183,8.92E-01
1.6184,8.91E-01
1.6185,8.91E-01
1.6186,8.91E-01
1.6187,8.91E-01
1.6188,8.91E-01
1.6189,8.91E-01
1.6190,8.91E-01
1.6191,8.91E-01
1.6192,8.90E-01
1.6193,8.90E-01
1.6194,8.90E-01
1.6195,8.90E-01
1.6196,8.90E-01
1.6197,8.90E-01
1.6198,8.90E-01
1.6199,8.90E-01
1.6200,8.89E-01
1.6201,8.89E-01
1.6202,8.89E-01
1.6203,8.89E-01
1.6204,8.89E-01
1.6205,8.89E-01
1.6206,8.89E-01
1.6207,8.89E-01
1.6208,8.88E-01
1.6209,8.88E-01
1.6210,8.88E-01
1.6211,8.88E-01
1.6212,8.88E-01
1.6213,8.88E-01
1.6214,8.88E-01
1.6215,8.87E-01
1.6216,8.87E-01
1.6217,8.87E-01
1.6218,8.87E-01
1.6219,8.87E-01
1.6220,8.87E-01
1.6221,8.86E-01
1.6222,8.86E-01
1.6223,8.86E-01
1.6224,8.86E-01
1.6225,8.86E-01
1.6226,8.86E-01
1.6227,8.86E-01
1.6228,8.85E-01
1.6229,8.85E-01
1.6230,8.85E-01
1.6231,8.85E-01
1.6232,8.85E-01
1.6233,8.85E-01
1.6234,8.84E-01
1.6235,8.84E-01
1.6236,8.84E-01
1.6237,8.84E-01
1.6238,8.84E-01
1.6239,8.84E-01
1.6240,8.83E-01
1.6241,8.83E-01
1.6242,8.83E-01
1.6243,8.83E-01
1.6244,8.83E-01
1.6245,8.83E-01
1.6246,8.83E-01
1.6247,8.82E-01
1.6248,8.82E-01
1.6249,8.82E-01
1.6250,8.82E-01
1.6251,8.82E-01
1.6252,8.82E-01
1.6253,8.82E-01
1.6254,8.81E-01
1.6255,8.81E-01
1.6256,8.81E-01
1.6257,8.81E-01
1.6258,8.81E-01
1.6259,8.81E-01
1.6260,8.81E-01
1.6261,8.80E-01
1.6262,8.80E-01
1.6263,8.80E-01
1.6264,8.80E-01
1.6265,8.80E-01
1.6266,8.80E-01
1.6267,8.79E-01
1.6268,8.79E-01
1.6269,8.79E-01
1.6270,8.79E-01
1.6271,8.79E-01
1.6272,8.79E-01
1.6273,8.79E-01
1.6274,8.78E-01
1.6275,8.78E-01
1.6276,8.78E-01
1.6277,8.78E-01
1.6278,8.78E-01
1.6279,8.78E-01
1.6280,8.78E-01
1.6281,8.77E-01
1.6282,8.77E-01
1.6283,8.77E-01
1.6284,8.77E-01
1.6285,8.77E-01
1.6286,8.77E-01
1.6287,8.77E-01
1.6288,8.77E-01
1.6289,8.76E-01
1.6290,8.76E-01
1.6291,8.76E-01
1.6292,8.76E-01
1.6293,8.76E-01
1.6294,8.76E-01
1.6295,8.76E-01
1.6296,8.76E-01
1.6297,8.75E-01
1.6298,8.75E-01
1.6299,8.75E-01
1.6300,8.75E-01
1.6301,8.75E-01
1.6302,8.75E-01
1.6303,8.75E-01
1.6304,8.75E-01
1.6305,8.74E-01
1.6306,8.74E-01
1.6307,8.74E-01
1.6308,8.74E-01
1.6309,8.74E-01
1.6310,8.74E-01
1.6311,8.74E-01
1.6312,8.74E-01
1.6313,8.74E-01
1.6314,8.73E-01
1.6315,8.73E-01
1.6316,8.73E-01
1.6317,8.73E-01
1.6318,8.73E-01
1.6319,8.73E-01
1.6320,8.73E-01
1.6321,8.73E-01
1.6322,8.73E-01
1.6323,8.73E-01
1.6324,8.72E-01
1.6325,8.72E-01
1.6326,8.72E-01
1.6327,8.72E-01
1.6328,8.72E-01
1.6329,8.72E-01
1.6330,8.72E-01
1.6331,8.72E-01
1.6332,8.72E-01
1.6333,8.72E-01
1.6334,8.71E-01
1.6335,8.71E-01
1.6336,8.71E-01
1.6337,8.71E-01
1.6338,8.71E-01
1.6339,8.71E-01
1.6340,8.71E-01
1.6341,8.71E-01
1.6342,8.71E-01
1.6343,8.71E-01
1.6344,8.71E-01
1.6345,8.70E-01
1.6346,8.70E-01
1.6347,8.70E-01
1.6348,8.70E-01
1.6349,8.70E-01
1.6350,8.70E-01
1.6351,8.70E-01
1.6352,8.70E-01
1.6353,8.70E-01
1.6354,8.70E-01
1.6355,8.70E-01
1.6356,8.69E-01
1.6357,8.69E-01
1.6358,8.69E-01
1.6359,8.69E-01
1.6360,8.69E-01
1.6361,8.69E-01
1.6362,8.69E-01
1.6363,8.69E-01
1.6364,8.69E-01
1.6365,8.69E-01
1.6366,8.69E-01
1.6367,8.69E-01
1.6368,8.68E-01
1.6369,8.68E-01
1.6370,8.68E-01
1.6371,8.68E-01
1.6372,8.68E-01
1.6373,8.68E-01
1.6374,8.68E-01
1.6375,8.68E-01
1.6376,8.68E-01
1.6377,8.68E-01
1.6378,8.68E-01
1.6379,8.68E-01
1.6380,8.68E-01
1.6381,8.67E-01
1.6382,8.67E-01
1.6383,8.67E-01
1.6384,8.67E-01
1.6385,8.67E-01
1.6386,8.67E-01
1.6387,8.67E-01
1.6388,8.67E-01
1.6389,8.67E-01
1.6390,8.67E-01
1.6391,8.67E-01
1.6392,8.67E-01
1.6393,8.67E-01
1.6394,8.67E-01
1.6395,8.66E-01
1.6396,8.66E-01
1.6397,8.66E-01
1.6398,8.66E-01
1.6399,8.66E-01
1.6400,8.66E-01
1.6401,8.66E-01
1.6402,8.66E-01
1.6403,8.66E-01
1.6404,8.66E-01
1.6405,8.66E-01
1.6406,8.66E-01
1.6407,8.66E-01
1.6408,8.66E-01
1.6409,8.65E-01
1.6410,8.65E-01
1.6411,8.65E-01
1.6412,8.65E-01
1.6413,8.65E-01
1.6414,8.65E-01
1.6415,8.65E-01
1.6416,8.65E-01
1.6417,8.65E-01
1.6418,8.65E-01
1.6419,8.65E-01
1.6420,8.65E-01
1.6421,8.65E-01
1.6422,8.65E-01
1.6423,8.65E-01
1.6424,8.65E-01
1.6425,8.64E-01
1.6426,8.64E-01
1.6427,8.64E-01
1.6428,8.64E-01
1.6429,8.64E-01
1.6430,8.64E-01
1.6431,8.64E-01
1.6432,8.64E-01
1.6433,8.64E-01
1.6434,8.64E-01
1.6435,8.64E-01
1.6436,8.64E-01
1.6437,8.64E-01
1.6438,8.64E-01
1.6439,8.64E-01
1.6440,8.64E-01
1.6441,8.64E-01
1.6442,8.64E-01
1.6443,8.64E-01
1.6444,8.64E-01
1.6445,8.63E-01
1.6446,8.63E-01
1.6447,8.63E-01
1.6448,8.63E-01
1.6449,8.63E-01
1.6450,8.63E-01
1.6451,8.63E-01
1.6452,8.63E-01
1.6453,8.63E-01
1.6454,8.63E-01
1.6455,8.63E-01
1.6456,8.63E-01
1.6457,8.63E-01
1.6458,8.63E-01
1.6459,8.63E-01
1.6460,8.63E-01
1.6461,8.63E-01
1.6462,8.63E-01
1.6463,8.63E-01
1.6464,8.63E-01
1.6465,8.63E-01
1.6466,8.63E-01
1.6467,8.63E-01
1.6468,8.63E-01
1.6469,8.63E-01
1.6470,8.63E-01
1.6471,8.63E-01
1.6472,8.62E-01
1.6473,8.62E-01
1.6474,8.62E-01
1.6475,8.62E-01
1.6476,8.62E-01
1.6477,8.62E-01
1.6478,8.62E-01
1.6479,8.62E-01
1.6480,8.62E-01
1.6481,8.61E-01
1.6482,8.61E-01
1.6483,8.61E-01
1.6484,8.61E-01
1.6485,8.61E-01
1.6486,8.61E-01
1.6487,8.61E-01
1.6488,8.60E-01
1.6489,8.60E-01
1.6490,8.60E-01
1.6491,8.60E-01
1.6492,8.60E-01
1.6493,8.60E-01
1.6494,8.60E-01
1.6495,8.59E-01
1.6496,8.59E-01
1.6497,8.59E-01
1.6498,8.59E-01
1.6499,8.59E-01
1.6500,8.59E-01
1.6501,8.58E-01
1.6502,8.58E-01
1.6503,8.58E-01
1.6504,8.58E-01
1.6505,8.58E-01
1.6506,8.58E-01
1.6507,8.57E-01
1.6508,8.57E-01
1.6509,8.57E-01
1.6510,8.57E-01
1.6511,8.57E-01
1.6512,8.56E-01
1.6513,8.56E-01
1.6514,8.56E-01
1.6515,8.56E-01
1.6516,8.56E-01
1.6517,8.55E-01
1.6518,8.55E-01
1.6519,8.55E-01
1.6520,8.54E-01
1.6521,8.54E-01
1.6522,8.54E-01
1.6523,8.53E-01
1.6524,8.53E-01
1.6525,8.53E-01
1.6526,8.52E-01
1.6527,8.52E-01
1.6528,8.51E-01
1.6529,8.51E-01
1.6530,8.51E-01
1.6531,8.50E-01
1.6532,8.50E-01
1.6533,8.49E-01
1.6534,8.49E-01
1.6535,8.49E-01
1.6536,8.48E-01
1.6537,8.48E-01
1.6538,8.47E-01
1.6539,8.47E-01
1.6540,8.46E-01
1.6541,8.46E-01
1.6542,8.45E-01
1.6543,8.45E-01
1.6544,8.44E-01
1.6545,8.44E-01
1.6546,8.43E-01
1.6547,8.43E-01
1.6548,8.42E-01
1.6549,8.42E-01
1.6550,8.41E-01
1.6551,8.41E-01
1.6552,8.40E-01
1.6553,8.39E-01
1.6554,8.39E-01
1.6555,8.38E-01
1.6556,8.38E-01
1.6557,8.37E-01
1.6558,8.37E-01
1.6559,8.36E-01
1.6560,8.35E-01
1.6561,8.35E-01
1.6562,8.34E-01
1.6563,8.33E-01
1.6564,8.33E-01
1.6565,8.32E-01
1.6566,8.31E-01
1.6567,8.31E-01
1.6568,8.30E-01
1.6569,8.29E-01
1.6570,8.28E-01
1.6571,8.27E-01
1.6572,8.26E-01
1.6573,8.26E-01
1.6574,8.25E-01
1.6575,8.24E-01
1.6576,8.23E-01
1.6577,8.22E-01
1.6578,8.21E-01
1.6579,8.20E-01
1.6580,8.19E-01
1.6581,8.19E-01
1.6582,8.18E-01
1.6583,8.17E-01
1.6584,8.16E-01
1.6585,8.15E-01
1.6586,8.14E-01
1.6587,8.13E-01
1.6588,8.12E-01
1.6589,8.11E-01
1.6590,8.10E-01
1.6591,8.09E-01
1.6592,8.08E-01
1.6593,8.06E-01
1.6594,8.05E-01
1.6595,8.04E-01
1.6596,8.03E-01
1.6597,8.02E-01
1.6598,8.01E-01
1.6599,8.00E-01
1.6600,7.99E-01
1.6601,7.98E-01
1.6602,7.96E-01
1.6603,7.95E-01
1.6604,7.94E-01
1.6605,7.93E-01
1.6606,7.92E-01
1.6607,7.90E-01
1.6608,7.89E-01
1.6609,7.88E-01
1.6610,7.87E-01
1.6611,7.85E-01
1.6612,7.84E-01
1.6613,7.83E-01
1.6614,7.81E-01
1.6615,7.80E-01
1.6616,7.79E-01
1.6617,7.77E-01
1.6618,7.76E-01
1.6619,7.75E-01
1.6620,7.73E-01
1.6621,7.72E-01
1.6622,7.70E-01
1.6623,7.69E-01
1.6624,7.68E-01
1.6625,7.66E-01
1.6626,7.65E-01
1.6627,7.63E-01
1.6628,7.62E-01
1.6629,7.60E-01
1.6630,7.59E-01
1.6631,7.57E-01
1.6632,7.56E-01
1.6633,7.54E-01
1.6634,7.52E-01
1.6635,7.51E-01
1.6636,7.49E-01
1.6637,7.48E-01
1.6638,7.46E-01
1.6639,7.45E-01
1.6640,7.43E-01
1.6641,7.41E-01
1.6642,7.40E-01
1.6643,7.38E-01
1.6644,7.36E-01
1.6645,7.35E-01
1.6646,7.33E-01
1.6647,7.31E-01
1.6648,7.29E-01
1.6649,7.28E-01
1.6650,7.26E-01
1.6651,7.24E-01
1.6652,7.22E-01
1.6653,7.21E-01
1.6654,7.19E-01
1.6655,7.17E-01
1.6656,7.15E-01
1.6657,7.13E-01
1.6658,7.12E-01
1.6659,7.10E-01
1.6660,7.08E-01
1.6661,7.06E-01
1.6662,7.04E-01
1.6663,7.02E-01
1.6664,7.01E-01
1.6665,6.99E-01
1.6666,6.97E-01
1.6667,6.95E-01
1.6668,6.93E-01
1.6669,6.91E-01
1.6670,6.89E-01
1.6671,6.87E-01
1.6672,6.85E-01
1.6673,6.84E-01
1.6674,6.82E-01
1.6675,6.80E-01
1.6676,6.78E-01
1.6677,6.76E-01
1.6678,6.74E-01
1.6679,6.72E-01
1.6680,6.70E-01
1.6681,6.68E-01
1.6682,6.66E-01
1.6683,6.64E-01
1.6684,6.62E-01
1.6685,6.60E-01
1.6686,6.57E-01
1.6687,6.55E-01
1.6688,6.53E-01
1.6689,6.51E-01
1.6690,6.49E-01
1.6691,6.47E-01
1.6692,6.45E-01
1.6693,6.43E-01
1.6694,6.41E-01
1.6695,6.38E-01
1.6696,6.36E-01
1.6697,6.34E-01
1.6698,6.32E-01
1.6699,6.30E-01
1.6700,6.28E-01
1.6701,6.25E-01
1.6702,6.23E-01
1.6703,6.21E-01
1.6704,6.19E-01
1.6705,6.17E-01
1.6706,6.14E-01
1.6707,6.12E-01
1.6708,6.10E-01
1.6709,6.08E-01
1.6710,6.06E-01
1.6711,6.04E-01
1.6712,6.02E-01
1.6713,5.99E-01
1.6714,5.97E-01
1.6715,5.95E-01
1.6716,5.93E-01
1.6717,5.91E-01
1.6718,5.88E-01
1.6719,5.86E-01
1.6720,5.84E-01
1.6721,5.82E-01
1.6722,5.79E-01
1.6723,5.77E-01
1.6724,5.75E-01
1.6725,5.73E-01
1.6726,5.70E-01
1.6727,5.68E-01
1.6728,5.66E-01
1.6729,5.64E-01
1.6730,5.61E-01
1.6731,5.59E-01
1.6732,5.57E-01
1.6733,5.55E-01
1.6734,5.52E-01
1.6735,5.50E-01
1.6736,5.48E-01
1.6737,5.45E-01
1.6738,5.43E-01
1.6739,5.41E-01
1.6740,5.38E-01
1.6741,5.36E-01
1.6742,5.34E-01
1.6743,5.31E-01
1.6744,5.29E-01
1.6745,5.27E-01
1.6746,5.24E-01
1.6747,5.22E-01
1.6748,5.20E-01
1.6749,5.17E-01
1.6750,5.15E-01
1.6751,5.13E-01
1.6752,5.10E-01
1.6753,5.08E-01
1.6754,5.06E-01
1.6755,5.04E-01
1.6756,5.01E-01
1.6757,4.99E-01
1.6758,4.97E-01
1.6759,4.94E-01
1.6760,4.92E-01
1.6761,4.90E-01
1.6762,4.88E-01
1.6763,4.85E-01
1.6764,4.83E-01
1.6765,4.81E-01
1.6766,4.79E-01
1.6767,4.76E-01
1.6768,4.74E-01
1.6769,4.72E-01
1.6770,4.70E-01
1.6771,4.67E-01
1.6772,4.65E-01
1.6773,4.63E-01
1.6774,4.60E-01
1.6775,4.58E-01
1.6776,4.56E-01
1.6777,4.54E-01
1.6778,4.51E-01
1.6779,4.49E-01
1.6780,4.47E-01
1.6781,4.45E-01
1.6782,4.42E-01
1.6783,4.40E-01
1.6784,4.38E-01
1.6785,4.35E-01
1.6786,4.33E-01
1.6787,4.31E-01
1.6788,4.29E-01
1.6789,4.26E-01
1.6790,4.24E-01
1.6791,4.22E-01
1.6792,4.19E-01
1.6793,4.17E-01
1.6794,4.15E-01
1.6795,4.13E-01
1.6796,4.10E-01
1.6797,4.08E-01
1.6798,4.06E-01
1.6799,4.04E-01
1.6800,4.02E-01
1.6801,4.00E-01
1.6802,3.98E-01
1.6803,3.96E-01
1.6804,3.93E-01
1.6805,3.91E-01
1.6806,3.89E-01
1.6807,3.87E-01
1.6808,3.85E-01
1.6809,3.83E-01
1.6810,3.81E-01
1.6811,3.79E-01
1.6812,3.77E-01
1.6813,3.75E-01
1.6814,3.73E-01
1.6815,3.71E-01
1.6816,3.69E-01
1.6817,3.67E-01
1.6818,3.65E-01
1.6819,3.63E-01
1.6820,3.61E-01
1.6821,3.59E-01
1.6822,3.57E-01
1.6823,3.55E-01
1.6824,3.53E-01
1.6825,3.51E-01
1.6826,3.49E-01
1.6827,3.47E-01
1.6828,3.45E-01
1.6829,3.43E-01
1.6830,3.41E-01
1.6831,3.39E-01
1.6832,3.37E-01
1.6833,3.35E-01
1.6834,3.33E-01
1.6835,3.31E-01
1.6836,3.29E-01
1.6837,3.28E-01
1.6838,3.26E-01
1.6839,3.24E-01
1.6840,3.22E-01
1.6841,3.20E-01
1.6842,3.18E-01
1.6843,3.16E-01
1.6844,3.15E-01
1.6845,3.13E-01
1.6846,3.11E-01
1.6847,3.09E-01
1.6848,3.08E-01
1.6849,3.06E-01
1.6850,3.04E-01
1.6851,3.02E-01
1.6852,3.01E-01
1.6853,2.99E-01
1.6854,2.97E-01
1.6855,2.96E-01
1.6856,2.94E-01
1.6857,2.92E-01
1.6858,2.91E-01
1.6859,2.89E-01
1.6860,2.88E-01
1.6861,2.86E-01
1.6862,2.84E-01
1.6863,2.83E-01
1.6864,2.81E-01
1.6865,2.80E-01
1.6866,2.78E-01
1.6867,2.77E-01
1.6868,2.75E-01
1.6869,2.74E-01
1.6870,2.72E-01
1.6871,2.71E-01
1.6872,2.69E-01
1.6873,2.68E-01
1.6874,2.66E-01
1.6875,2.65E-01
1.6876,2.63E-01
1.6877,2.62E-01
1.6878,2.60E-01
1.6879,2.59E-01
1.6880,2.57E-01
1.6881,2.56E-01
1.6882,2.55E-01
1.6883,2.53E-01
1.6884,2.52E-01
1.6885,2.51E-01
1.6886,2.49E-01
1.6887,2.48E-01
1.6888,2.46E-01
1.6889,2.45E-01
1.6890,2.44E-01
1.6891,2.43E-01
1.6892,2.41E-01
1.6893,2.40E-01
1.6894,2.39E-01
1.6895,2.37E-01
1.6896,2.36E-01
1.6897,2.35E-01
1.6898,2.34E-01
1.6899,2.32E-01
1.6900,2.31E-01
1.6901,2.30E-01
1.6902,2.29E-01
1.6903,2.28E-01
1.6904,2.26E-01
1.6905,2.25E-01
1.6906,2.24E-01
