# wl, Throughput, emissivity
14.3600,0.9924,0.0000
14.3650,0.9924,0.0000
14.3700,0.9924,0.0000
14.3750,0.9924,0.0000
14.3800,0.9924,0.0000
14.3850,0.9924,0.0000
14.3900,0.9924,0.0000
14.3950,0.9924,0.0000
14.4000,0.9924,0.0000
14.4050,0.9924,0.0000
14.4100,0.9924,0.0000
14.4150,0.9924,0.0000
14.4200,0.9924,0.0000
14.4250,0.9924,0.0000
14.4300,0.9924,0.0000
14.4350,0.9925,0.0000
14.4400,0.9925,0.0000
14.4450,0.9925,0.0000
14.4500,0.9925,0.0000
14.4550,0.9925,0.0000
14.4600,0.9925,0.0000
14.4650,0.9925,0.0000
14.4700,0.9925,0.0000
14.4750,0.9925,0.0000
14.4800,0.9925,0.0000
14.4850,0.9925,0.0000
14.4900,0.9925,0.0000
14.4950,0.9925,0.0000
14.5000,0.9925,0.0000
14.5050,0.9925,0.0000
14.5100,0.9925,0.0000
14.5150,0.9925,0.0000
14.5200,0.9925,0.0000
14.5250,0.9925,0.0000
14.5300,0.9925,0.0000
14.5350,0.9926,0.0000
14.5400,0.9926,0.0000
14.5450,0.9926,0.0000
14.5500,0.9926,0.0000
14.5550,0.9926,0.0000
14.5600,0.9926,0.0000
14.5650,0.9926,0.0000
14.5700,0.9926,0.0000
14.5750,0.9926,0.0000
14.5800,0.9926,0.0000
14.5850,0.9926,0.0000
14.5900,0.9926,0.0000
14.5950,0.9926,0.0000
14.6000,0.9926,0.0000
14.6050,0.9926,0.0000
14.6100,0.9926,0.0000
14.6150,0.9926,0.0000
14.6200,0.9926,0.0000
14.6250,0.9926,0.0000
14.6300,0.9926,0.0000
14.6350,0.9927,0.0000
14.6400,0.9927,0.0000
14.6450,0.9927,0.0000
14.6500,0.9927,0.0000
14.6550,0.9927,0.0000
14.6600,0.9927,0.0000
14.6650,0.9927,0.0000
14.6700,0.9927,0.0000
14.6750,0.9927,0.0000
14.6800,0.9927,0.0000
14.6850,0.9927,0.0000
14.6900,0.9927,0.0000
14.6950,0.9927,0.0000
14.7000,0.9927,0.0000
14.7050,0.9927,0.0000
14.7100,0.9927,0.0000
14.7150,0.9927,0.0000
14.7200,0.9927,0.0000
14.7250,0.9927,0.0000
14.7300,0.9927,0.0000
14.7350,0.9928,0.0000
14.7400,0.9928,0.0000
14.7450,0.9928,0.0000
14.7500,0.9928,0.0000
14.7550,0.9928,0.0000
14.7600,0.9928,0.0000
14.7650,0.9928,0.0000
14.7700,0.9928,0.0000
14.7750,0.9928,0.0000
14.7800,0.9928,0.0000
14.7850,0.9928,0.0000
14.7900,0.9928,0.0000
14.7950,0.9928,0.0000
14.8000,0.9928,0.0000
14.8050,0.9928,0.0000
14.8100,0.9928,0.0000
14.8150,0.9928,0.0000
14.8200,0.9928,0.0000
14.8250,0.9928,0.0000
14.8300,0.9928,0.0000
14.8350,0.9929,0.0000
14.8400,0.9929,0.0000
14.8450,0.9929,0.0000
14.8500,0.9929,0.0000
14.8550,0.9929,0.0000
14.8600,0.9929,0.0000
14.8650,0.9929,0.0000
14.8700,0.9929,0.0000
14.8750,0.9929,0.0000
14.8800,0.9929,0.0000
14.8850,0.9929,0.0000
14.8900,0.9929,0.0000
14.8950,0.9929,0.0000
14.9000,0.9929,0.0000
14.9050,0.9929,0.0000
14.9100,0.9929,0.0000
14.9150,0.9929,0.0000
14.9200,0.9929,0.0000
14.9250,0.9929,0.0000
14.9300,0.9929,0.0000
14.9350,0.9929,0.0000
14.9400,0.9930,0.0000
14.9450,0.9930,0.0000
14.9500,0.9930,0.0000
14.9550,0.9930,0.0000
14.9600,0.9930,0.0000
14.9650,0.9930,0.0000
14.9700,0.9930,0.0000
14.9750,0.9930,0.0000
14.9800,0.9930,0.0000
14.9850,0.9930,0.0000
14.9900,0.9930,0.0000
14.9950,0.9930,0.0000
15.0000,0.9930,0.0000
15.0050,0.9930,0.0000
15.0100,0.9930,0.0000
15.0150,0.9930,0.0000
15.0200,0.9930,0.0000
15.0250,0.9930,0.0000
15.0300,0.9930,0.0000
15.0350,0.9930,0.0000
15.0400,0.9930,0.0000
15.0450,0.9930,0.0000
15.0500,0.9931,0.0000
15.0550,0.9931,0.0000
15.0600,0.9931,0.0000
15.0650,0.9931,0.0000
15.0700,0.9931,0.0000
15.0750,0.9931,0.0000
15.0800,0.9931,0.0000
15.0850,0.9931,0.0000
15.0900,0.9931,0.0000
15.0950,0.9931,0.0000
15.1000,0.9931,0.0000
15.1050,0.9931,0.0000
15.1100,0.9931,0.0000
15.1150,0.9931,0.0000
15.1200,0.9931,0.0000
15.1250,0.9931,0.0000
15.1300,0.9931,0.0000
15.1350,0.9931,0.0000
15.1400,0.9931,0.0000
15.1450,0.9931,0.0000
15.1500,0.9931,0.0000
15.1550,0.9931,0.0000
15.1600,0.9932,0.0000
15.1650,0.9932,0.0000
15.1700,0.9932,0.0000
15.1750,0.9932,0.0000
15.1800,0.9932,0.0000
15.1850,0.9932,0.0000
15.1900,0.9932,0.0000
15.1950,0.9932,0.0000
15.2000,0.9932,0.0000
15.2050,0.9932,0.0000
15.2100,0.9932,0.0000
15.2150,0.9932,0.0000
15.2200,0.9932,0.0000
15.2250,0.9932,0.0000
15.2300,0.9932,0.0000
15.2350,0.9932,0.0000
15.2400,0.9932,0.0000
15.2450,0.9932,0.0000
15.2500,0.9932,0.0000
15.2550,0.9932,0.0000
15.2600,0.9932,0.0000
15.2650,0.9932,0.0000
15.2700,0.9933,0.0000
15.2750,0.9933,0.0000
15.2800,0.9933,0.0000
15.2850,0.9933,0.0000
15.2900,0.9933,0.0000
15.2950,0.9933,0.0000
15.3000,0.9933,0.0000
15.3050,0.9933,0.0000
15.3100,0.9933,0.0000
15.3150,0.9933,0.0000
15.3200,0.9933,0.0000
15.3250,0.9933,0.0000
15.3300,0.9933,0.0000
15.3350,0.9933,0.0000
15.3400,0.9933,0.0000
15.3450,0.9933,0.0000
15.3500,0.9933,0.0000
15.3550,0.9933,0.0000
15.3600,0.9933,0.0000
15.3650,0.9933,0.0000
15.3700,0.9933,0.0000
15.3750,0.9933,0.0000
15.3800,0.9933,0.0000
15.3850,0.9934,0.0000
15.3900,0.9934,0.0000
15.3950,0.9934,0.0000
15.4000,0.9934,0.0000
15.4050,0.9934,0.0000
15.4100,0.9934,0.0000
15.4150,0.9934,0.0000
15.4200,0.9934,0.0000
15.4250,0.9934,0.0000
15.4300,0.9934,0.0000
15.4350,0.9934,0.0000
15.4400,0.9934,0.0000
15.4450,0.9934,0.0000
15.4500,0.9934,0.0000
15.4550,0.9934,0.0000
15.4600,0.9934,0.0000
15.4650,0.9934,0.0000
15.4700,0.9934,0.0000
15.4750,0.9934,0.0000
15.4800,0.9934,0.0000
15.4850,0.9934,0.0000
15.4900,0.9934,0.0000
15.4950,0.9934,0.0000
15.5000,0.9934,0.0000
15.5050,0.9935,0.0000
15.5100,0.9935,0.0000
15.5150,0.9935,0.0000
15.5200,0.9935,0.0000
15.5250,0.9935,0.0000
15.5300,0.9935,0.0000
15.5350,0.9935,0.0000
15.5400,0.9935,0.0000
15.5450,0.9935,0.0000
15.5500,0.9935,0.0000
15.5550,0.9935,0.0000
15.5600,0.9935,0.0000
15.5650,0.9935,0.0000
15.5700,0.9935,0.0000
15.5750,0.9935,0.0000
15.5800,0.9935,0.0000
15.5850,0.9935,0.0000
15.5900,0.9935,0.0000
15.5950,0.9935,0.0000
15.6000,0.9935,0.0000
15.6050,0.9935,0.0000
15.6100,0.9935,0.0000
15.6150,0.9935,0.0000
15.6200,0.9935,0.0000
15.6250,0.9936,0.0000
15.6300,0.9936,0.0000
15.6350,0.9936,0.0000
15.6400,0.9936,0.0000
15.6450,0.9936,0.0000
15.6500,0.9936,0.0000
15.6550,0.9936,0.0000
15.6600,0.9936,0.0000
15.6650,0.9936,0.0000
15.6700,0.9936,0.0000
15.6750,0.9936,0.0000
15.6800,0.9936,0.0000
15.6850,0.9936,0.0000
15.6900,0.9936,0.0000
15.6950,0.9936,0.0000
15.7000,0.9936,0.0000
15.7050,0.9936,0.0000
15.7100,0.9936,0.0000
15.7150,0.9936,0.0000
15.7200,0.9936,0.0000
15.7250,0.9936,0.0000
15.7300,0.9936,0.0000
15.7350,0.9936,0.0000
15.7400,0.9936,0.0000
15.7450,0.9937,0.0000
15.7500,0.9937,0.0000
15.7550,0.9937,0.0000
15.7600,0.9937,0.0000
15.7650,0.9937,0.0000
15.7700,0.9937,0.0000
15.7750,0.9937,0.0000
15.7800,0.9937,0.0000
15.7850,0.9937,0.0000
15.7900,0.9937,0.0000
15.7950,0.9937,0.0000
15.8000,0.9937,0.0000
15.8050,0.9937,0.0000
15.8100,0.9937,0.0000
15.8150,0.9937,0.0000
15.8200,0.9937,0.0000
15.8250,0.9937,0.0000
15.8300,0.9937,0.0000
15.8350,0.9937,0.0000
15.8400,0.9937,0.0000
15.8450,0.9937,0.0000
15.8500,0.9937,0.0000
15.8550,0.9937,0.0000
15.8600,0.9937,0.0000
15.8650,0.9937,0.0000
15.8700,0.9937,0.0000
15.8750,0.9938,0.0000
15.8800,0.9938,0.0000
15.8850,0.9938,0.0000
15.8900,0.9938,0.0000
15.8950,0.9938,0.0000
15.9000,0.9938,0.0000
15.9050,0.9938,0.0000
15.9100,0.9938,0.0000
15.9150,0.9938,0.0000
15.9200,0.9938,0.0000
15.9250,0.9938,0.0000
15.9300,0.9938,0.0000
15.9350,0.9938,0.0000
15.9400,0.9938,0.0000
15.9450,0.9938,0.0000
15.9500,0.9938,0.0000
15.9550,0.9938,0.0000
15.9600,0.9938,0.0000
15.9650,0.9938,0.0000
15.9700,0.9938,0.0000
15.9750,0.9938,0.0000
15.9800,0.9938,0.0000
15.9850,0.9938,0.0000
15.9900,0.9938,0.0000
15.9950,0.9938,0.0000
16.0000,0.9939,0.0000
16.0050,0.9939,0.0000
16.0100,0.9939,0.0000
16.0150,0.9939,0.0000
16.0200,0.9939,0.0000
16.0250,0.9939,0.0000
16.0300,0.9939,0.0000
16.0350,0.9939,0.0000
16.0400,0.9939,0.0000
16.0450,0.9939,0.0000
16.0500,0.9939,0.0000
16.0550,0.9939,0.0000
16.0600,0.9939,0.0000
16.0650,0.9939,0.0000
16.0700,0.9939,0.0000
16.0750,0.9939,0.0000
16.0800,0.9939,0.0000
16.0850,0.9939,0.0000
16.0900,0.9939,0.0000
16.0950,0.9939,0.0000
16.1000,0.9939,0.0000
16.1050,0.9939,0.0000
16.1100,0.9939,0.0000
16.1150,0.9939,0.0000
16.1200,0.9939,0.0000
16.1250,0.9939,0.0000
16.1300,0.9939,0.0000
16.1350,0.9940,0.0000
16.1400,0.9940,0.0000
16.1450,0.9940,0.0000
16.1500,0.9940,0.0000
16.1550,0.9940,0.0000
16.1600,0.9940,0.0000
16.1650,0.9940,0.0000
16.1700,0.9940,0.0000
16.1750,0.9940,0.0000
16.1800,0.9940,0.0000
16.1850,0.9940,0.0000
16.1900,0.9940,0.0000
16.1950,0.9940,0.0000
16.2000,0.9940,0.0000
16.2050,0.9940,0.0000
16.2100,0.9940,0.0000
16.2150,0.9940,0.0000
16.2200,0.9940,0.0000
16.2250,0.9940,0.0000
16.2300,0.9940,0.0000
16.2350,0.9940,0.0000
16.2400,0.9940,0.0000
16.2450,0.9940,0.0000
16.2500,0.9940,0.0000
16.2550,0.9940,0.0000
16.2600,0.9940,0.0000
16.2650,0.9940,0.0000
16.2700,0.9941,0.0000
16.2750,0.9941,0.0000
16.2800,0.9941,0.0000
16.2850,0.9941,0.0000
16.2900,0.9941,0.0000
16.2950,0.9941,0.0000
16.3000,0.9941,0.0000
16.3050,0.9941,0.0000
16.3100,0.9941,0.0000
16.3150,0.9941,0.0000
16.3200,0.9941,0.0000
16.3250,0.9941,0.0000
16.3300,0.9941,0.0000
16.3350,0.9941,0.0000
16.3400,0.9941,0.0000
16.3450,0.9941,0.0000
16.3500,0.9941,0.0000
16.3550,0.9941,0.0000
16.3600,0.9941,0.0000
16.3650,0.9941,0.0000
16.3700,0.9941,0.0000
16.3750,0.9941,0.0000
16.3800,0.9941,0.0000
16.3850,0.9941,0.0000
16.3900,0.9941,0.0000
16.3950,0.9941,0.0000
16.4000,0.9941,0.0000
16.4050,0.9941,0.0000
16.4100,0.9942,0.0000
16.4150,0.9942,0.0000
16.4200,0.9942,0.0000
16.4250,0.9942,0.0000
16.4300,0.9942,0.0000
16.4350,0.9942,0.0000
16.4400,0.9942,0.0000
16.4450,0.9942,0.0000
16.4500,0.9942,0.0000
16.4550,0.9942,0.0000
16.4600,0.9942,0.0000
16.4650,0.9942,0.0000
16.4700,0.9942,0.0000
16.4750,0.9942,0.0000
16.4800,0.9942,0.0000
16.4850,0.9942,0.0000
16.4900,0.9942,0.0000
16.4950,0.9942,0.0000
16.5000,0.9942,0.0000
16.5050,0.9942,0.0000
16.5100,0.9942,0.0000
16.5150,0.9942,0.0000
16.5200,0.9942,0.0000
16.5250,0.9942,0.0000
16.5300,0.9942,0.0000
16.5350,0.9942,0.0000
16.5400,0.9942,0.0000
16.5450,0.9942,0.0000
16.5500,0.9943,0.0000
16.5550,0.9943,0.0000
16.5600,0.9943,0.0000
16.5650,0.9943,0.0000
16.5700,0.9943,0.0000
16.5750,0.9943,0.0000
16.5800,0.9943,0.0000
16.5850,0.9943,0.0000
16.5900,0.9943,0.0000
16.5950,0.9943,0.0000
16.6000,0.9943,0.0000
16.6050,0.9943,0.0000
16.6100,0.9943,0.0000
16.6150,0.9943,0.0000
16.6200,0.9943,0.0000
16.6250,0.9943,0.0000
16.6300,0.9943,0.0000
16.6350,0.9943,0.0000
16.6400,0.9943,0.0000
16.6450,0.9943,0.0000
16.6500,0.9943,0.0000
16.6550,0.9943,0.0000
16.6600,0.9943,0.0000
16.6650,0.9943,0.0000
16.6700,0.9943,0.0000
16.6750,0.9943,0.0000
16.6800,0.9943,0.0000
16.6850,0.9943,0.0000
16.6900,0.9943,0.0000
16.6950,0.9944,0.0000
16.7000,0.9944,0.0000
16.7050,0.9944,0.0000
16.7100,0.9944,0.0000
16.7150,0.9944,0.0000
16.7200,0.9944,0.0000
16.7250,0.9944,0.0000
16.7300,0.9944,0.0000
16.7350,0.9944,0.0000
16.7400,0.9944,0.0000
16.7450,0.9944,0.0000
16.7500,0.9944,0.0000
16.7550,0.9944,0.0000
16.7600,0.9944,0.0000
16.7650,0.9944,0.0000
16.7700,0.9944,0.0000
16.7750,0.9944,0.0000
16.7800,0.9944,0.0000
16.7850,0.9944,0.0000
16.7900,0.9944,0.0000
16.7950,0.9944,0.0000
16.8000,0.9944,0.0000
16.8050,0.9944,0.0000
16.8100,0.9944,0.0000
16.8150,0.9944,0.0000
16.8200,0.9944,0.0000
16.8250,0.9944,0.0000
16.8300,0.9944,0.0000
16.8350,0.9944,0.0000
16.8400,0.9944,0.0000
16.8450,0.9945,0.0000
16.8500,0.9945,0.0000
16.8550,0.9945,0.0000
16.8600,0.9945,0.0000
16.8650,0.9945,0.0000
16.8700,0.9945,0.0000
16.8750,0.9945,0.0000
16.8800,0.9945,0.0000
16.8850,0.9945,0.0000
16.8900,0.9945,0.0000
16.8950,0.9945,0.0000
16.9000,0.9945,0.0000
16.9050,0.9945,0.0000
16.9100,0.9945,0.0000
16.9150,0.9945,0.0000
16.9200,0.9945,0.0000
16.9250,0.9945,0.0000
16.9300,0.9945,0.0000
16.9350,0.9945,0.0000
16.9400,0.9945,0.0000
16.9450,0.9945,0.0000
16.9500,0.9945,0.0000
16.9550,0.9945,0.0000
16.9600,0.9945,0.0000
16.9650,0.9945,0.0000
16.9700,0.9945,0.0000
16.9750,0.9945,0.0000
16.9800,0.9945,0.0000
16.9850,0.9945,0.0000
16.9900,0.9945,0.0000
16.9950,0.9945,0.0000
17.0000,0.9946,0.0000
17.0050,0.9946,0.0000
17.0100,0.9946,0.0000
17.0150,0.9946,0.0000
17.0200,0.9946,0.0000
17.0250,0.9946,0.0000
17.0300,0.9946,0.0000
17.0350,0.9946,0.0000
17.0400,0.9946,0.0000
17.0450,0.9946,0.0000
17.0500,0.9946,0.0000
17.0550,0.9946,0.0000
17.0600,0.9946,0.0000
17.0650,0.9946,0.0000
17.0700,0.9946,0.0000
17.0750,0.9946,0.0000
17.0800,0.9946,0.0000
17.0850,0.9946,0.0000
17.0900,0.9946,0.0000
17.0950,0.9946,0.0000
17.1000,0.9946,0.0000
17.1050,0.9946,0.0000
17.1100,0.9946,0.0000
17.1150,0.9946,0.0000
17.1200,0.9946,0.0000
17.1250,0.9946,0.0000
17.1300,0.9946,0.0000
17.1350,0.9946,0.0000
17.1400,0.9946,0.0000
17.1450,0.9946,0.0000
17.1500,0.9946,0.0000
17.1550,0.9946,0.0000
17.1600,0.9947,0.0000
17.1650,0.9947,0.0000
17.1700,0.9947,0.0000
17.1750,0.9947,0.0000
17.1800,0.9947,0.0000
17.1850,0.9947,0.0000
17.1900,0.9947,0.0000
17.1950,0.9947,0.0000
17.2000,0.9947,0.0000
17.2050,0.9947,0.0000
17.2100,0.9947,0.0000
17.2150,0.9947,0.0000
17.2200,0.9947,0.0000
17.2250,0.9947,0.0000
17.2300,0.9947,0.0000
17.2350,0.9947,0.0000
17.2400,0.9947,0.0000
17.2450,0.9947,0.0000
17.2500,0.9947,0.0000
17.2550,0.9947,0.0000
17.2600,0.9947,0.0000
17.2650,0.9947,0.0000
17.2700,0.9947,0.0000
17.2750,0.9947,0.0000
17.2800,0.9947,0.0000
17.2850,0.9947,0.0000
17.2900,0.9947,0.0000
17.2950,0.9947,0.0000
17.3000,0.9947,0.0000
17.3050,0.9947,0.0000
17.3100,0.9947,0.0000
17.3150,0.9947,0.0000
17.3200,0.9947,0.0000
17.3250,0.9948,0.0000
17.3300,0.9948,0.0000
17.3350,0.9948,0.0000
17.3400,0.9948,0.0000
17.3450,0.9948,0.0000
17.3500,0.9948,0.0000
17.3550,0.9948,0.0000
17.3600,0.9948,0.0000
17.3650,0.9948,0.0000
17.3700,0.9948,0.0000
17.3750,0.9948,0.0000
17.3800,0.9948,0.0000
17.3850,0.9948,0.0000
17.3900,0.9948,0.0000
17.3950,0.9948,0.0000
17.4000,0.9948,0.0000
17.4050,0.9948,0.0000
17.4100,0.9948,0.0000
17.4150,0.9948,0.0000
17.4200,0.9948,0.0000
17.4250,0.9948,0.0000
17.4300,0.9948,0.0000
17.4350,0.9948,0.0000
17.4400,0.9948,0.0000
17.4450,0.9948,0.0000
17.4500,0.9948,0.0000
17.4550,0.9948,0.0000
17.4600,0.9948,0.0000
17.4650,0.9948,0.0000
17.4700,0.9948,0.0000
17.4750,0.9948,0.0000
17.4800,0.9948,0.0000
17.4850,0.9948,0.0000
17.4900,0.9949,0.0000
17.4950,0.9949,0.0000
17.5000,0.9949,0.0000
17.5050,0.9949,0.0000
17.5100,0.9949,0.0000
17.5150,0.9949,0.0000
17.5200,0.9949,0.0000
17.5250,0.9949,0.0000
17.5300,0.9949,0.0000
17.5350,0.9949,0.0000
17.5400,0.9949,0.0000
17.5450,0.9949,0.0000
17.5500,0.9949,0.0000
17.5550,0.9949,0.0000
17.5600,0.9949,0.0000
17.5650,0.9949,0.0000
17.5700,0.9949,0.0000
17.5750,0.9949,0.0000
17.5800,0.9949,0.0000
17.5850,0.9949,0.0000
17.5900,0.9949,0.0000
17.5950,0.9949,0.0000
17.6000,0.9949,0.0000
17.6050,0.9949,0.0000
17.6100,0.9949,0.0000
17.6150,0.9949,0.0000
17.6200,0.9949,0.0000
17.6250,0.9949,0.0000
17.6300,0.9949,0.0000
17.6350,0.9949,0.0000
17.6400,0.9949,0.0000
17.6450,0.9949,0.0000
17.6500,0.9949,0.0000
17.6550,0.9949,0.0000
17.6600,0.9949,0.0000
17.6650,0.9950,0.0000
17.6700,0.9950,0.0000
17.6750,0.9950,0.0000
17.6800,0.9950,0.0000
17.6850,0.9950,0.0000
17.6900,0.9950,0.0000
17.6950,0.9950,0.0000
17.7000,0.9950,0.0000
17.7050,0.9950,0.0000
17.7100,0.9950,0.0000
17.7150,0.9950,0.0000
17.7200,0.9950,0.0000
17.7250,0.9950,0.0000
17.7300,0.9950,0.0000
17.7350,0.9950,0.0000
17.7400,0.9950,0.0000
17.7450,0.9950,0.0000
17.7500,0.9950,0.0000
17.7550,0.9950,0.0000
17.7600,0.9950,0.0000
17.7650,0.9950,0.0000
17.7700,0.9950,0.0000
17.7750,0.9950,0.0000
17.7800,0.9950,0.0000
17.7850,0.9950,0.0000
17.7900,0.9950,0.0000
17.7950,0.9950,0.0000
17.8000,0.9950,0.0000
17.8050,0.9950,0.0000
17.8100,0.9950,0.0000
17.8150,0.9950,0.0000
17.8200,0.9950,0.0000
17.8250,0.9950,0.0000
17.8300,0.9950,0.0000
17.8350,0.9950,0.0000
17.8400,0.9951,0.0000
17.8450,0.9951,0.0000
17.8500,0.9951,0.0000
17.8550,0.9951,0.0000
17.8600,0.9951,0.0000
17.8650,0.9951,0.0000
17.8700,0.9951,0.0000
17.8750,0.9951,0.0000
17.8800,0.9951,0.0000
17.8850,0.9951,0.0000
17.8900,0.9951,0.0000
17.8950,0.9951,0.0000
17.9000,0.9951,0.0000
17.9050,0.9951,0.0000
17.9100,0.9951,0.0000
17.9150,0.9951,0.0000
17.9200,0.9951,0.0000
17.9250,0.9951,0.0000
17.9300,0.9951,0.0000
17.9350,0.9951,0.0000
17.9400,0.9951,0.0000
17.9450,0.9951,0.0000
17.9500,0.9951,0.0000
17.9550,0.9951,0.0000
17.9600,0.9951,0.0000
17.9650,0.9951,0.0000
17.9700,0.9951,0.0000
17.9750,0.9951,0.0000
17.9800,0.9951,0.0000
17.9850,0.9951,0.0000
17.9900,0.9951,0.0000
17.9950,0.9951,0.0000
18.0000,0.9951,0.0000
18.0050,0.9951,0.0000
18.0100,0.9951,0.0000
18.0150,0.9951,0.0000
18.0200,0.9951,0.0000
18.0250,0.9952,0.0000
18.0300,0.9952,0.0000
18.0350,0.9952,0.0000
18.0400,0.9952,0.0000
18.0450,0.9952,0.0000
18.0500,0.9952,0.0000
18.0550,0.9952,0.0000
18.0600,0.9952,0.0000
18.0650,0.9952,0.0000
18.0700,0.9952,0.0000
18.0750,0.9952,0.0000
18.0800,0.9952,0.0000
18.0850,0.9952,0.0000
18.0900,0.9952,0.0000
18.0950,0.9952,0.0000
18.1000,0.9952,0.0000
18.1050,0.9952,0.0000
18.1100,0.9952,0.0000
18.1150,0.9952,0.0000
18.1200,0.9952,0.0000
18.1250,0.9952,0.0000
18.1300,0.9952,0.0000
18.1350,0.9952,0.0000
18.1400,0.9952,0.0000
18.1450,0.9952,0.0000
18.1500,0.9952,0.0000
18.1550,0.9952,0.0000
18.1600,0.9952,0.0000
18.1650,0.9952,0.0000
18.1700,0.9952,0.0000
18.1750,0.9952,0.0000
18.1800,0.9952,0.0000
18.1850,0.9952,0.0000
18.1900,0.9952,0.0000
18.1950,0.9952,0.0000
18.2000,0.9952,0.0000
18.2050,0.9952,0.0000
18.2100,0.9952,0.0000
18.2150,0.9953,0.0000
18.2200,0.9953,0.0000
18.2250,0.9953,0.0000
18.2300,0.9953,0.0000
18.2350,0.9953,0.0000
18.2400,0.9953,0.0000
18.2450,0.9953,0.0000
18.2500,0.9953,0.0000
18.2550,0.9953,0.0000
18.2600,0.9953,0.0000
18.2650,0.9953,0.0000
18.2700,0.9953,0.0000
18.2750,0.9953,0.0000
18.2800,0.9953,0.0000
18.2850,0.9953,0.0000
18.2900,0.9953,0.0000
18.2950,0.9953,0.0000
18.3000,0.9953,0.0000
18.3050,0.9953,0.0000
18.3100,0.9953,0.0000
18.3150,0.9953,0.0000
18.3200,0.9953,0.0000
18.3250,0.9953,0.0000
18.3300,0.9953,0.0000
18.3350,0.9953,0.0000
18.3400,0.9953,0.0000
18.3450,0.9953,0.0000
18.3500,0.9953,0.0000
18.3550,0.9953,0.0000
18.3600,0.9953,0.0000
18.3650,0.9953,0.0000
18.3700,0.9953,0.0000
18.3750,0.9953,0.0000
18.3800,0.9953,0.0000
18.3850,0.9953,0.0000
18.3900,0.9953,0.0000
18.3950,0.9953,0.0000
18.4000,0.9953,0.0000
18.4050,0.9953,0.0000
18.4100,0.9954,0.0000
18.4150,0.9954,0.0000
18.4200,0.9954,0.0000
18.4250,0.9954,0.0000
18.4300,0.9954,0.0000
18.4350,0.9954,0.0000
18.4400,0.9954,0.0000
18.4450,0.9954,0.0000
18.4500,0.9954,0.0000
18.4550,0.9954,0.0000
18.4600,0.9954,0.0000
18.4650,0.9954,0.0000
18.4700,0.9954,0.0000
18.4750,0.9954,0.0000
18.4800,0.9954,0.0000
18.4850,0.9954,0.0000
18.4900,0.9954,0.0000
18.4950,0.9954,0.0000
18.5000,0.9954,0.0000
18.5050,0.9954,0.0000
18.5100,0.9954,0.0000
18.5150,0.9954,0.0000
18.5200,0.9954,0.0000
18.5250,0.9954,0.0000
18.5300,0.9954,0.0000
18.5350,0.9954,0.0000
18.5400,0.9954,0.0000
18.5450,0.9954,0.0000
18.5500,0.9954,0.0000
18.5550,0.9954,0.0000
18.5600,0.9954,0.0000
18.5650,0.9954,0.0000
18.5700,0.9954,0.0000
18.5750,0.9954,0.0000
18.5800,0.9954,0.0000
18.5850,0.9954,0.0000
18.5900,0.9954,0.0000
18.5950,0.9954,0.0000
18.6000,0.9954,0.0000
18.6050,0.9954,0.0000
18.6100,0.9955,0.0000
18.6150,0.9955,0.0000
18.6200,0.9955,0.0000
18.6250,0.9955,0.0000
18.6300,0.9955,0.0000
18.6350,0.9955,0.0000
18.6400,0.9955,0.0000
18.6450,0.9955,0.0000
18.6500,0.9955,0.0000
18.6550,0.9955,0.0000
18.6600,0.9955,0.0000
18.6650,0.9955,0.0000
18.6700,0.9955,0.0000
18.6750,0.9955,0.0000
18.6800,0.9955,0.0000
18.6850,0.9955,0.0000
18.6900,0.9955,0.0000
18.6950,0.9955,0.0000
18.7000,0.9955,0.0000
18.7050,0.9955,0.0000
18.7100,0.9955,0.0000
18.7150,0.9955,0.0000
18.7200,0.9955,0.0000
18.7250,0.9955,0.0000
18.7300,0.9955,0.0000
18.7350,0.9955,0.0000
18.7400,0.9955,0.0000
18.7450,0.9955,0.0000
18.7500,0.9955,0.0000
18.7550,0.9955,0.0000
18.7600,0.9955,0.0000
18.7650,0.9955,0.0000
18.7700,0.9955,0.0000
18.7750,0.9955,0.0000
18.7800,0.9955,0.0000
18.7850,0.9955,0.0000
18.7900,0.9955,0.0000
18.7950,0.9955,0.0000
18.8000,0.9955,0.0000
18.8050,0.9955,0.0000
18.8100,0.9955,0.0000
18.8150,0.9955,0.0000
18.8200,0.9956,0.0000
18.8250,0.9956,0.0000
18.8300,0.9956,0.0000
18.8350,0.9956,0.0000
18.8400,0.9956,0.0000
18.8450,0.9956,0.0000
18.8500,0.9956,0.0000
18.8550,0.9956,0.0000
18.8600,0.9956,0.0000
18.8650,0.9956,0.0000
18.8700,0.9956,0.0000
18.8750,0.9956,0.0000
18.8800,0.9956,0.0000
18.8850,0.9956,0.0000
18.8900,0.9956,0.0000
18.8950,0.9956,0.0000
18.9000,0.9956,0.0000
18.9050,0.9956,0.0000
18.9100,0.9956,0.0000
18.9150,0.9956,0.0000
18.9200,0.9956,0.0000
18.9250,0.9956,0.0000
18.9300,0.9956,0.0000
18.9350,0.9956,0.0000
18.9400,0.9956,0.0000
18.9450,0.9956,0.0000
18.9500,0.9956,0.0000
18.9550,0.9956,0.0000
18.9600,0.9956,0.0000
18.9650,0.9956,0.0000
18.9700,0.9956,0.0000
18.9750,0.9956,0.0000
18.9800,0.9956,0.0000
18.9850,0.9956,0.0000
18.9900,0.9956,0.0000
18.9950,0.9956,0.0000
19.0000,0.9956,0.0000
19.0050,0.9956,0.0000
19.0100,0.9956,0.0000
19.0150,0.9956,0.0000
