# lambda [um], beta [deg], x [micron]
3.285000e+00,-2.499409e-01,-4.990494e+02
3.290000e+00,-2.556053e-01,-5.103595e+02
3.295000e+00,-2.612773e-01,-5.216847e+02
3.300000e+00,-2.669568e-01,-5.330249e+02
3.305000e+00,-2.726438e-01,-5.443802e+02
3.310000e+00,-2.783384e-01,-5.557505e+02
3.315000e+00,-2.840405e-01,-5.671360e+02
3.320000e+00,-2.897501e-01,-5.785365e+02
3.325000e+00,-2.954674e-01,-5.899521e+02
3.330000e+00,-3.011921e-01,-6.013828e+02
3.335000e+00,-3.069244e-01,-6.128286e+02
3.340000e+00,-3.126643e-01,-6.242894e+02
3.345000e+00,-3.184117e-01,-6.357653e+02
3.350000e+00,-3.241666e-01,-6.472564e+02
3.355000e+00,-3.299291e-01,-6.587625e+02
3.360000e+00,-3.356992e-01,-6.702837e+02
3.365000e+00,-3.414768e-01,-6.818199e+02
3.370000e+00,-3.472619e-01,-6.933713e+02
3.375000e+00,-3.530546e-01,-7.049378e+02
3.380000e+00,-3.588549e-01,-7.165194e+02
3.385000e+00,-3.646627e-01,-7.281160e+02
3.390000e+00,-3.704780e-01,-7.397278e+02
3.395000e+00,-3.763010e-01,-7.513546e+02
3.400000e+00,-3.821314e-01,-7.629966e+02
3.405000e+00,-3.879694e-01,-7.746536e+02
3.410000e+00,-3.938150e-01,-7.863258e+02
3.415000e+00,-3.996681e-01,-7.980130e+02
3.420000e+00,-4.055288e-01,-8.097154e+02
3.425000e+00,-4.113971e-01,-8.214328e+02
3.430000e+00,-4.172729e-01,-8.331654e+02
3.435000e+00,-4.231562e-01,-8.449130e+02
3.440000e+00,-4.290471e-01,-8.566758e+02
3.445000e+00,-4.349456e-01,-8.684536e+02
3.450000e+00,-4.408516e-01,-8.802466e+02
3.455000e+00,-4.467651e-01,-8.920547e+02
3.460000e+00,-4.526863e-01,-9.038779e+02
3.465000e+00,-4.586149e-01,-9.157161e+02
3.470000e+00,-4.645512e-01,-9.275695e+02
3.475000e+00,-4.704950e-01,-9.394380e+02
3.480000e+00,-4.764463e-01,-9.513217e+02
3.485000e+00,-4.824052e-01,-9.632204e+02
3.490000e+00,-4.883717e-01,-9.751342e+02
3.495000e+00,-4.943457e-01,-9.870631e+02
3.500000e+00,-5.003273e-01,-9.990072e+02
3.505000e+00,-5.063164e-01,-1.010966e+03
3.510000e+00,-5.123131e-01,-1.022941e+03
3.515000e+00,-5.183173e-01,-1.034930e+03
3.520000e+00,-5.243291e-01,-1.046935e+03
3.525000e+00,-5.303485e-01,-1.058954e+03
3.530000e+00,-5.363754e-01,-1.070989e+03
3.535000e+00,-5.424099e-01,-1.083039e+03
3.540000e+00,-5.484519e-01,-1.095104e+03
3.545000e+00,-5.545015e-01,-1.107184e+03
3.550000e+00,-5.605586e-01,-1.119279e+03
3.555000e+00,-5.666233e-01,-1.131389e+03
3.560000e+00,-5.726956e-01,-1.143515e+03
3.565000e+00,-5.787754e-01,-1.155655e+03
3.570000e+00,-5.848627e-01,-1.167811e+03
3.575000e+00,-5.909576e-01,-1.179981e+03
3.580000e+00,-5.970601e-01,-1.192167e+03
3.585000e+00,-6.031701e-01,-1.204368e+03
3.590000e+00,-6.092877e-01,-1.216584e+03
3.595000e+00,-6.154129e-01,-1.228815e+03
3.600000e+00,-6.215455e-01,-1.241062e+03
3.605000e+00,-6.276858e-01,-1.253323e+03
3.610000e+00,-6.338336e-01,-1.265600e+03
3.615000e+00,-6.399889e-01,-1.277891e+03
3.620000e+00,-6.461518e-01,-1.290198e+03
3.625000e+00,-6.523223e-01,-1.302520e+03
3.630000e+00,-6.585003e-01,-1.314857e+03
3.635000e+00,-6.646858e-01,-1.327209e+03
3.640000e+00,-6.708790e-01,-1.339576e+03
3.645000e+00,-6.770796e-01,-1.351958e+03
3.650000e+00,-6.832878e-01,-1.364356e+03
3.655000e+00,-6.895036e-01,-1.376768e+03
3.660000e+00,-6.957269e-01,-1.389196e+03
3.665000e+00,-7.019578e-01,-1.401639e+03
3.670000e+00,-7.081962e-01,-1.414097e+03
3.675000e+00,-7.144421e-01,-1.426570e+03
3.680000e+00,-7.206957e-01,-1.439058e+03
3.685000e+00,-7.269567e-01,-1.451561e+03
3.690000e+00,-7.332253e-01,-1.464079e+03
3.695000e+00,-7.395015e-01,-1.476613e+03
3.700000e+00,-7.457852e-01,-1.489161e+03
3.705000e+00,-7.520764e-01,-1.501725e+03
3.710000e+00,-7.583752e-01,-1.514303e+03
3.715000e+00,-7.646816e-01,-1.526897e+03
3.720000e+00,-7.709954e-01,-1.539506e+03
3.725000e+00,-7.773169e-01,-1.552130e+03
3.730000e+00,-7.836458e-01,-1.564769e+03
3.735000e+00,-7.899824e-01,-1.577424e+03
3.740000e+00,-7.963264e-01,-1.590093e+03
3.745000e+00,-8.026780e-01,-1.602777e+03
3.750000e+00,-8.090372e-01,-1.615477e+03
3.755000e+00,-8.154039e-01,-1.628191e+03
3.760000e+00,-8.217781e-01,-1.640921e+03
3.765000e+00,-8.281599e-01,-1.653666e+03
3.770000e+00,-8.345492e-01,-1.666426e+03
3.775000e+00,-8.409460e-01,-1.679201e+03
3.780000e+00,-8.473504e-01,-1.691991e+03
3.785000e+00,-8.537623e-01,-1.704796e+03
3.790000e+00,-8.601818e-01,-1.717617e+03
3.795000e+00,-8.666088e-01,-1.730452e+03
3.800000e+00,-8.730433e-01,-1.743303e+03
3.805000e+00,-8.794854e-01,-1.756168e+03
3.810000e+00,-8.859350e-01,-1.769049e+03
3.815000e+00,-8.923921e-01,-1.781945e+03
3.820000e+00,-8.988568e-01,-1.794856e+03
3.825000e+00,-9.053290e-01,-1.807782e+03
3.830000e+00,-9.118087e-01,-1.820723e+03
3.835000e+00,-9.182960e-01,-1.833679e+03
3.840000e+00,-9.247908e-01,-1.846650e+03
3.845000e+00,-9.312931e-01,-1.859636e+03
3.850000e+00,-9.378030e-01,-1.872638e+03
3.855000e+00,-9.443204e-01,-1.885654e+03
3.860000e+00,-9.508453e-01,-1.898686e+03
3.865000e+00,-9.573777e-01,-1.911733e+03
3.870000e+00,-9.639177e-01,-1.924794e+03
3.875000e+00,-9.704652e-01,-1.937871e+03
3.880000e+00,-9.770202e-01,-1.950963e+03
3.885000e+00,-9.835828e-01,-1.964070e+03
3.890000e+00,-9.901528e-01,-1.977192e+03
3.895000e+00,-9.967304e-01,-1.990329e+03
3.900000e+00,-1.003316e+00,-2.003481e+03
3.905000e+00,-1.009908e+00,-2.016649e+03
3.910000e+00,-1.016508e+00,-2.029831e+03
3.915000e+00,-1.023116e+00,-2.043029e+03
3.920000e+00,-1.029731e+00,-2.056241e+03
3.925000e+00,-1.036354e+00,-2.069469e+03
3.930000e+00,-1.042984e+00,-2.082711e+03
3.935000e+00,-1.049622e+00,-2.095969e+03
3.940000e+00,-1.056267e+00,-2.109242e+03
3.945000e+00,-1.062920e+00,-2.122530e+03
3.950000e+00,-1.069580e+00,-2.135833e+03
3.955000e+00,-1.076248e+00,-2.149151e+03
3.960000e+00,-1.082923e+00,-2.162484e+03
3.965000e+00,-1.089606e+00,-2.175832e+03
3.970000e+00,-1.096296e+00,-2.189195e+03
3.975000e+00,-1.102994e+00,-2.202573e+03
3.980000e+00,-1.109700e+00,-2.215966e+03
3.985000e+00,-1.116413e+00,-2.229375e+03
3.990000e+00,-1.123133e+00,-2.242798e+03
3.995000e+00,-1.129861e+00,-2.256237e+03
4.000000e+00,-1.136596e+00,-2.269690e+03
4.005000e+00,-1.143339e+00,-2.283159e+03
4.010000e+00,-1.150089e+00,-2.296642e+03
4.015000e+00,-1.156847e+00,-2.310141e+03
4.020000e+00,-1.163613e+00,-2.323655e+03
4.025000e+00,-1.170386e+00,-2.337183e+03
4.030000e+00,-1.177166e+00,-2.350727e+03
4.035000e+00,-1.183954e+00,-2.364286e+03
4.040000e+00,-1.190749e+00,-2.377860e+03
4.045000e+00,-1.197552e+00,-2.391449e+03
4.050000e+00,-1.204363e+00,-2.405053e+03
4.055000e+00,-1.211180e+00,-2.418672e+03
4.060000e+00,-1.218006e+00,-2.432306e+03
4.065000e+00,-1.224839e+00,-2.445955e+03
4.070000e+00,-1.231679e+00,-2.459619e+03
4.075000e+00,-1.238527e+00,-2.473298e+03
4.080000e+00,-1.245382e+00,-2.486992e+03
4.085000e+00,-1.252245e+00,-2.500702e+03
4.090000e+00,-1.259115e+00,-2.514426e+03
4.095000e+00,-1.265993e+00,-2.528165e+03
4.100000e+00,-1.272878e+00,-2.541919e+03
4.105000e+00,-1.279771e+00,-2.555689e+03
4.110000e+00,-1.286672e+00,-2.569473e+03
4.115000e+00,-1.293579e+00,-2.583273e+03
4.120000e+00,-1.300494e+00,-2.597087e+03
4.125000e+00,-1.307417e+00,-2.610916e+03
4.130000e+00,-1.314347e+00,-2.624761e+03
4.135000e+00,-1.321285e+00,-2.638620e+03
4.140000e+00,-1.328230e+00,-2.652495e+03
4.145000e+00,-1.335183e+00,-2.666384e+03
4.150000e+00,-1.342143e+00,-2.680289e+03
4.155000e+00,-1.349110e+00,-2.694208e+03
4.160000e+00,-1.356086e+00,-2.708143e+03
4.165000e+00,-1.363068e+00,-2.722092e+03
4.170000e+00,-1.370058e+00,-2.736057e+03
4.175000e+00,-1.377055e+00,-2.750037e+03
4.180000e+00,-1.384060e+00,-2.764031e+03
4.185000e+00,-1.391073e+00,-2.778041e+03
4.190000e+00,-1.398093e+00,-2.792065e+03
4.195000e+00,-1.405120e+00,-2.806105e+03
4.200000e+00,-1.412155e+00,-2.820159e+03
4.205000e+00,-1.419197e+00,-2.834229e+03
4.210000e+00,-1.426247e+00,-2.848314e+03
4.215000e+00,-1.433304e+00,-2.862413e+03
4.220000e+00,-1.440369e+00,-2.876528e+03
4.225000e+00,-1.447441e+00,-2.890657e+03
4.230000e+00,-1.454520e+00,-2.904802e+03
4.235000e+00,-1.461607e+00,-2.918961e+03
4.240000e+00,-1.468702e+00,-2.933136e+03
4.245000e+00,-1.475804e+00,-2.947325e+03
4.250000e+00,-1.482913e+00,-2.961530e+03
4.255000e+00,-1.490030e+00,-2.975749e+03
4.260000e+00,-1.497154e+00,-2.989984e+03
4.265000e+00,-1.504286e+00,-3.004233e+03
4.270000e+00,-1.511425e+00,-3.018498e+03
4.275000e+00,-1.518572e+00,-3.032777e+03
4.280000e+00,-1.525726e+00,-3.047071e+03
4.285000e+00,-1.532888e+00,-3.061381e+03
4.290000e+00,-1.540057e+00,-3.075705e+03
4.295000e+00,-1.547233e+00,-3.090044e+03
4.300000e+00,-1.554417e+00,-3.104398e+03
4.305000e+00,-1.561608e+00,-3.118768e+03
4.310000e+00,-1.568807e+00,-3.133152e+03
4.315000e+00,-1.576013e+00,-3.147551e+03
4.320000e+00,-1.583227e+00,-3.161965e+03
4.325000e+00,-1.590448e+00,-3.176394e+03
4.330000e+00,-1.597676e+00,-3.190838e+03
4.335000e+00,-1.604912e+00,-3.205297e+03
4.340000e+00,-1.612156e+00,-3.219771e+03
4.345000e+00,-1.619407e+00,-3.234260e+03
4.350000e+00,-1.626665e+00,-3.248764e+03
4.355000e+00,-1.633930e+00,-3.263283e+03
4.360000e+00,-1.641204e+00,-3.277817e+03
4.365000e+00,-1.648484e+00,-3.292365e+03
4.370000e+00,-1.655772e+00,-3.306929e+03
4.375000e+00,-1.663068e+00,-3.321508e+03
4.380000e+00,-1.670370e+00,-3.336101e+03
4.385000e+00,-1.677681e+00,-3.350710e+03
4.390000e+00,-1.684998e+00,-3.365333e+03
4.395000e+00,-1.692323e+00,-3.379972e+03
4.400000e+00,-1.699656e+00,-3.394625e+03
4.405000e+00,-1.706996e+00,-3.409293e+03
4.410000e+00,-1.714343e+00,-3.423976e+03
4.415000e+00,-1.721698e+00,-3.438675e+03
4.420000e+00,-1.729060e+00,-3.453388e+03
4.425000e+00,-1.736430e+00,-3.468116e+03
4.430000e+00,-1.743807e+00,-3.482859e+03
4.435000e+00,-1.751191e+00,-3.497616e+03
4.440000e+00,-1.758583e+00,-3.512389e+03
4.445000e+00,-1.765982e+00,-3.527177e+03
4.450000e+00,-1.773389e+00,-3.541980e+03
4.455000e+00,-1.780803e+00,-3.556797e+03
4.460000e+00,-1.788224e+00,-3.571630e+03
4.465000e+00,-1.795653e+00,-3.586477e+03
4.470000e+00,-1.803089e+00,-3.601339e+03
4.475000e+00,-1.810533e+00,-3.616217e+03
4.480000e+00,-1.817984e+00,-3.631109e+03
4.485000e+00,-1.825443e+00,-3.646016e+03
4.490000e+00,-1.832908e+00,-3.660938e+03
4.495000e+00,-1.840382e+00,-3.675875e+03
4.500000e+00,-1.847862e+00,-3.690826e+03
4.505000e+00,-1.855350e+00,-3.705793e+03
4.510000e+00,-1.862846e+00,-3.720775e+03
4.515000e+00,-1.870349e+00,-3.735771e+03
4.520000e+00,-1.877859e+00,-3.750783e+03
4.525000e+00,-1.885376e+00,-3.765809e+03
4.530000e+00,-1.892901e+00,-3.780850e+03
4.535000e+00,-1.900434e+00,-3.795906e+03
4.540000e+00,-1.907974e+00,-3.810977e+03
4.545000e+00,-1.915521e+00,-3.826063e+03
4.550000e+00,-1.923075e+00,-3.841164e+03
4.555000e+00,-1.930637e+00,-3.856279e+03
4.560000e+00,-1.938207e+00,-3.871410e+03
4.565000e+00,-1.945783e+00,-3.886555e+03
4.570000e+00,-1.953367e+00,-3.901716e+03
4.575000e+00,-1.960959e+00,-3.916891e+03
4.580000e+00,-1.968558e+00,-3.932081e+03
4.585000e+00,-1.976164e+00,-3.947286e+03
4.590000e+00,-1.983777e+00,-3.962506e+03
4.595000e+00,-1.991398e+00,-3.977741e+03
4.600000e+00,-1.999027e+00,-3.992990e+03
4.605000e+00,-2.006662e+00,-4.008255e+03
4.610000e+00,-2.014305e+00,-4.023534e+03
4.615000e+00,-2.021956e+00,-4.038828e+03
4.620000e+00,-2.029614e+00,-4.054138e+03
4.625000e+00,-2.037279e+00,-4.069462e+03
4.630000e+00,-2.044951e+00,-4.084800e+03
4.635000e+00,-2.052631e+00,-4.100154e+03
4.640000e+00,-2.060318e+00,-4.115523e+03
4.645000e+00,-2.068013e+00,-4.130906e+03
4.650000e+00,-2.075715e+00,-4.146304e+03
4.655000e+00,-2.083424e+00,-4.161718e+03
4.660000e+00,-2.091141e+00,-4.177146e+03
4.665000e+00,-2.098865e+00,-4.192589e+03
4.670000e+00,-2.106596e+00,-4.208046e+03
4.675000e+00,-2.114335e+00,-4.223519e+03
4.680000e+00,-2.122081e+00,-4.239006e+03
4.685000e+00,-2.129835e+00,-4.254509e+03
4.690000e+00,-2.137596e+00,-4.270026e+03
4.695000e+00,-2.145364e+00,-4.285558e+03
4.700000e+00,-2.153139e+00,-4.301105e+03
4.705000e+00,-2.160922e+00,-4.316666e+03
4.710000e+00,-2.168712e+00,-4.332243e+03
4.715000e+00,-2.176510e+00,-4.347834e+03
4.720000e+00,-2.184315e+00,-4.363440e+03
4.725000e+00,-2.192127e+00,-4.379061e+03
4.730000e+00,-2.199946e+00,-4.394697e+03
4.735000e+00,-2.207773e+00,-4.410348e+03
4.740000e+00,-2.215607e+00,-4.426014e+03
4.745000e+00,-2.223449e+00,-4.441694e+03
4.750000e+00,-2.231298e+00,-4.457389e+03
4.755000e+00,-2.239154e+00,-4.473099e+03
4.760000e+00,-2.247018e+00,-4.488824e+03
4.765000e+00,-2.254888e+00,-4.504564e+03
4.770000e+00,-2.262767e+00,-4.520318e+03
4.775000e+00,-2.270652e+00,-4.536088e+03
4.780000e+00,-2.278545e+00,-4.551872e+03
4.785000e+00,-2.286445e+00,-4.567671e+03
4.790000e+00,-2.294353e+00,-4.583485e+03
4.795000e+00,-2.302268e+00,-4.599313e+03
4.800000e+00,-2.310190e+00,-4.615157e+03
4.805000e+00,-2.318119e+00,-4.631015e+03
4.810000e+00,-2.326056e+00,-4.646888e+03
4.815000e+00,-2.334000e+00,-4.662776e+03
4.820000e+00,-2.341951e+00,-4.678679e+03
4.825000e+00,-2.349910e+00,-4.694596e+03
4.830000e+00,-2.357876e+00,-4.710529e+03
4.835000e+00,-2.365850e+00,-4.726476e+03
4.840000e+00,-2.373830e+00,-4.742438e+03
4.845000e+00,-2.381818e+00,-4.758415e+03
4.850000e+00,-2.389814e+00,-4.774406e+03
4.855000e+00,-2.397816e+00,-4.790412e+03
4.860000e+00,-2.405826e+00,-4.806434e+03
4.865000e+00,-2.413843e+00,-4.822470e+03
4.870000e+00,-2.421868e+00,-4.838520e+03
4.875000e+00,-2.429900e+00,-4.854586e+03
4.880000e+00,-2.437939e+00,-4.870666e+03
4.885000e+00,-2.445985e+00,-4.886761e+03
4.890000e+00,-2.454039e+00,-4.902871e+03
4.895000e+00,-2.462100e+00,-4.918996e+03
4.900000e+00,-2.470168e+00,-4.935136e+03
4.905000e+00,-2.478244e+00,-4.951290e+03
4.910000e+00,-2.486327e+00,-4.967459e+03
4.915000e+00,-2.494417e+00,-4.983643e+03
4.920000e+00,-2.502514e+00,-4.999842e+03
4.925000e+00,-2.510619e+00,-5.016055e+03
4.930000e+00,-2.518731e+00,-5.032283e+03
4.935000e+00,-2.526850e+00,-5.048526e+03
4.940000e+00,-2.534977e+00,-5.064784e+03
4.945000e+00,-2.543111e+00,-5.081057e+03
4.950000e+00,-2.551252e+00,-5.097344e+03
4.955000e+00,-2.559401e+00,-5.113646e+03
4.960000e+00,-2.567556e+00,-5.129963e+03
4.965000e+00,-2.575719e+00,-5.146295e+03
4.970000e+00,-2.583890e+00,-5.162641e+03
4.975000e+00,-2.592067e+00,-5.179002e+03
4.980000e+00,-2.600252e+00,-5.195378e+03
4.985000e+00,-2.608444e+00,-5.211769e+03
4.990000e+00,-2.616644e+00,-5.228174e+03
4.995000e+00,-2.624850e+00,-5.244595e+03
5.000000e+00,-2.633064e+00,-5.261030e+03
5.005000e+00,-2.641286e+00,-5.277479e+03
5.010000e+00,-2.649514e+00,-5.293944e+03
5.015000e+00,-2.657750e+00,-5.310423e+03
5.020000e+00,-2.665993e+00,-5.326917e+03
5.025000e+00,-2.674243e+00,-5.343426e+03
5.030000e+00,-2.682501e+00,-5.359950e+03
5.035000e+00,-2.690766e+00,-5.376488e+03
5.040000e+00,-2.699038e+00,-5.393041e+03
5.045000e+00,-2.707317e+00,-5.409609e+03
5.050000e+00,-2.715604e+00,-5.426192e+03
5.055000e+00,-2.723897e+00,-5.442789e+03
5.060000e+00,-2.732199e+00,-5.459401e+03
5.065000e+00,-2.740507e+00,-5.476028e+03
5.070000e+00,-2.748822e+00,-5.492670e+03
5.075000e+00,-2.757145e+00,-5.509326e+03
5.080000e+00,-2.765475e+00,-5.525997e+03
5.085000e+00,-2.773813e+00,-5.542683e+03
5.090000e+00,-2.782157e+00,-5.559383e+03
5.095000e+00,-2.790509e+00,-5.576099e+03
5.100000e+00,-2.798868e+00,-5.592829e+03
5.105000e+00,-2.807235e+00,-5.609573e+03
5.110000e+00,-2.815608e+00,-5.626333e+03
5.115000e+00,-2.823989e+00,-5.643107e+03
5.120000e+00,-2.832377e+00,-5.659896e+03
5.125000e+00,-2.840773e+00,-5.676700e+03
5.130000e+00,-2.849175e+00,-5.693518e+03
5.135000e+00,-2.857585e+00,-5.710352e+03
5.140000e+00,-2.866002e+00,-5.727200e+03
5.145000e+00,-2.874426e+00,-5.744062e+03
5.150000e+00,-2.882858e+00,-5.760940e+03
5.155000e+00,-2.891297e+00,-5.777832e+03
5.160000e+00,-2.899742e+00,-5.794739e+03
5.165000e+00,-2.908196e+00,-5.811660e+03
5.170000e+00,-2.916656e+00,-5.828596e+03
5.175000e+00,-2.925124e+00,-5.845547e+03
5.180000e+00,-2.933599e+00,-5.862513e+03
5.185000e+00,-2.942081e+00,-5.879494e+03
5.190000e+00,-2.950570e+00,-5.896489e+03
5.195000e+00,-2.959067e+00,-5.913499e+03
5.200000e+00,-2.967570e+00,-5.930523e+03
5.205000e+00,-2.976081e+00,-5.947563e+03
5.210000e+00,-2.984600e+00,-5.964617e+03
5.215000e+00,-2.993125e+00,-5.981685e+03
5.220000e+00,-3.001658e+00,-5.998769e+03
5.225000e+00,-3.010198e+00,-6.015867e+03
5.230000e+00,-3.018745e+00,-6.032980e+03
5.235000e+00,-3.027299e+00,-6.050108e+03
5.240000e+00,-3.035860e+00,-6.067250e+03
5.245000e+00,-3.044429e+00,-6.084407e+03
5.250000e+00,-3.053005e+00,-6.101579e+03
5.255000e+00,-3.061588e+00,-6.118765e+03
5.260000e+00,-3.070178e+00,-6.135966e+03
5.265000e+00,-3.078776e+00,-6.153182e+03
5.270000e+00,-3.087381e+00,-6.170413e+03
5.275000e+00,-3.095993e+00,-6.187658e+03
5.280000e+00,-3.104612e+00,-6.204918e+03
5.285000e+00,-3.113238e+00,-6.222193e+03
5.290000e+00,-3.121872e+00,-6.239482e+03
5.295000e+00,-3.130513e+00,-6.256786e+03
5.300000e+00,-3.139160e+00,-6.274105e+03
5.305000e+00,-3.147816e+00,-6.291438e+03
5.310000e+00,-3.156478e+00,-6.308786e+03
5.315000e+00,-3.165148e+00,-6.326149e+03
5.320000e+00,-3.173824e+00,-6.343527e+03
5.325000e+00,-3.182508e+00,-6.360919e+03
5.330000e+00,-3.191199e+00,-6.378326e+03
5.335000e+00,-3.199898e+00,-6.395748e+03
5.340000e+00,-3.208603e+00,-6.413184e+03
5.345000e+00,-3.217316e+00,-6.430635e+03
5.350000e+00,-3.226036e+00,-6.448101e+03
5.355000e+00,-3.234763e+00,-6.465581e+03
5.360000e+00,-3.243497e+00,-6.483076e+03
5.365000e+00,-3.252238e+00,-6.500586e+03
5.370000e+00,-3.260987e+00,-6.518111e+03
5.375000e+00,-3.269743e+00,-6.535650e+03
5.380000e+00,-3.278506e+00,-6.553204e+03
5.385000e+00,-3.287276e+00,-6.570772e+03
5.390000e+00,-3.296053e+00,-6.588356e+03
5.395000e+00,-3.304838e+00,-6.605954e+03
5.400000e+00,-3.313629e+00,-6.623566e+03
5.405000e+00,-3.322428e+00,-6.641193e+03
5.410000e+00,-3.331234e+00,-6.658835e+03
5.415000e+00,-3.340047e+00,-6.676492e+03
5.420000e+00,-3.348868e+00,-6.694163e+03
5.425000e+00,-3.357695e+00,-6.711849e+03
5.430000e+00,-3.366530e+00,-6.729550e+03
5.435000e+00,-3.375372e+00,-6.747265e+03
5.440000e+00,-3.384221e+00,-6.764996e+03
5.445000e+00,-3.393077e+00,-6.782740e+03
5.450000e+00,-3.401940e+00,-6.800500e+03
5.455000e+00,-3.410811e+00,-6.818274e+03
5.460000e+00,-3.419688e+00,-6.836063e+03
5.465000e+00,-3.428573e+00,-6.853866e+03
5.470000e+00,-3.437465e+00,-6.871684e+03
5.475000e+00,-3.446364e+00,-6.889517e+03
5.480000e+00,-3.455270e+00,-6.907364e+03
5.485000e+00,-3.464184e+00,-6.925227e+03
5.490000e+00,-3.473105e+00,-6.943103e+03
5.495000e+00,-3.482032e+00,-6.960995e+03
5.500000e+00,-3.490967e+00,-6.978901e+03
5.505000e+00,-3.499909e+00,-6.996822e+03
5.510000e+00,-3.508858e+00,-7.014757e+03
5.515000e+00,-3.517815e+00,-7.032707e+03
5.520000e+00,-3.526778e+00,-7.050672e+03
5.525000e+00,-3.535749e+00,-7.068652e+03
5.530000e+00,-3.544727e+00,-7.086646e+03
5.535000e+00,-3.553712e+00,-7.104655e+03
5.540000e+00,-3.562704e+00,-7.122678e+03
5.545000e+00,-3.571703e+00,-7.140717e+03
5.550000e+00,-3.580709e+00,-7.158769e+03
5.555000e+00,-3.589723e+00,-7.176837e+03
5.560000e+00,-3.598743e+00,-7.194919e+03
5.565000e+00,-3.607771e+00,-7.213016e+03
5.570000e+00,-3.616806e+00,-7.231128e+03
5.575000e+00,-3.625848e+00,-7.249254e+03
5.580000e+00,-3.634897e+00,-7.267395e+03
5.585000e+00,-3.643954e+00,-7.285550e+03
5.590000e+00,-3.653017e+00,-7.303720e+03
5.595000e+00,-3.662088e+00,-7.321905e+03
5.600000e+00,-3.671165e+00,-7.340105e+03
5.605000e+00,-3.680250e+00,-7.358319e+03
5.610000e+00,-3.689342e+00,-7.376548e+03
5.615000e+00,-3.698441e+00,-7.394791e+03
5.620000e+00,-3.707548e+00,-7.413049e+03
5.625000e+00,-3.716661e+00,-7.431322e+03
5.630000e+00,-3.725781e+00,-7.449610e+03
5.635000e+00,-3.734909e+00,-7.467912e+03
5.640000e+00,-3.744044e+00,-7.486229e+03
5.645000e+00,-3.753186e+00,-7.504560e+03
5.650000e+00,-3.762335e+00,-7.522906e+03
5.655000e+00,-3.771491e+00,-7.541267e+03
5.660000e+00,-3.780654e+00,-7.559642e+03
5.665000e+00,-3.789824e+00,-7.578032e+03
5.670000e+00,-3.799002e+00,-7.596437e+03
5.675000e+00,-3.808186e+00,-7.614857e+03
5.680000e+00,-3.817378e+00,-7.633291e+03
5.685000e+00,-3.826577e+00,-7.651740e+03
5.690000e+00,-3.835782e+00,-7.670203e+03
5.695000e+00,-3.844995e+00,-7.688681e+03
5.700000e+00,-3.854215e+00,-7.707174e+03
5.705000e+00,-3.863443e+00,-7.725681e+03
5.710000e+00,-3.872677e+00,-7.744203e+03
5.715000e+00,-3.881918e+00,-7.762740e+03
5.720000e+00,-3.891167e+00,-7.781291e+03
5.725000e+00,-3.900423e+00,-7.799857e+03
5.730000e+00,-3.909685e+00,-7.818438e+03
5.735000e+00,-3.918955e+00,-7.837033e+03
5.740000e+00,-3.928232e+00,-7.855643e+03
5.745000e+00,-3.937516e+00,-7.874268e+03
5.750000e+00,-3.946807e+00,-7.892907e+03
5.755000e+00,-3.956105e+00,-7.911561e+03
5.760000e+00,-3.965411e+00,-7.930230e+03
5.765000e+00,-3.974723e+00,-7.948913e+03
5.770000e+00,-3.984043e+00,-7.967611e+03
5.775000e+00,-3.993369e+00,-7.986324e+03
5.780000e+00,-4.002703e+00,-8.005051e+03
5.785000e+00,-4.012044e+00,-8.023793e+03
5.790000e+00,-4.021392e+00,-8.042549e+03
5.795000e+00,-4.030747e+00,-8.061321e+03
5.800000e+00,-4.040109e+00,-8.080106e+03
5.805000e+00,-4.049478e+00,-8.098907e+03
5.810000e+00,-4.058854e+00,-8.117722e+03
5.815000e+00,-4.068238e+00,-8.136552e+03
5.820000e+00,-4.077628e+00,-8.155397e+03
5.825000e+00,-4.087026e+00,-8.174256e+03
5.830000e+00,-4.096430e+00,-8.193130e+03
5.835000e+00,-4.105842e+00,-8.212018e+03
5.840000e+00,-4.115261e+00,-8.230921e+03
5.845000e+00,-4.124686e+00,-8.249839e+03
5.850000e+00,-4.134119e+00,-8.268772e+03
5.855000e+00,-4.143559e+00,-8.287719e+03
5.860000e+00,-4.153006e+00,-8.306681e+03
5.865000e+00,-4.162461e+00,-8.325657e+03
5.870000e+00,-4.171922e+00,-8.344648e+03
5.875000e+00,-4.181390e+00,-8.363654e+03
5.880000e+00,-4.190866e+00,-8.382674e+03
5.885000e+00,-4.200348e+00,-8.401709e+03
5.890000e+00,-4.209838e+00,-8.420759e+03
5.895000e+00,-4.219334e+00,-8.439824e+03
5.900000e+00,-4.228838e+00,-8.458903e+03
5.905000e+00,-4.238349e+00,-8.477996e+03
5.910000e+00,-4.247866e+00,-8.497105e+03
5.915000e+00,-4.257391e+00,-8.516228e+03
5.920000e+00,-4.266923e+00,-8.535366e+03
5.925000e+00,-4.276462e+00,-8.554518e+03
5.930000e+00,-4.286008e+00,-8.573685e+03
5.935000e+00,-4.295561e+00,-8.592867e+03
5.940000e+00,-4.305122e+00,-8.612063e+03
5.945000e+00,-4.314689e+00,-8.631274e+03
5.950000e+00,-4.324263e+00,-8.650500e+03
5.955000e+00,-4.333845e+00,-8.669740e+03
5.960000e+00,-4.343433e+00,-8.688996e+03
5.965000e+00,-4.353029e+00,-8.708265e+03
