# lambda [um], beta [deg], x [micron]
5.850000e+00,-8.818691e-01,-2.770692e+03
5.855000e+00,-8.835055e-01,-2.775834e+03
5.860000e+00,-8.851433e-01,-2.780981e+03
5.865000e+00,-8.867825e-01,-2.786132e+03
5.870000e+00,-8.884230e-01,-2.791287e+03
5.875000e+00,-8.900650e-01,-2.796447e+03
5.880000e+00,-8.917084e-01,-2.801611e+03
5.885000e+00,-8.933531e-01,-2.806779e+03
5.890000e+00,-8.949993e-01,-2.811952e+03
5.895000e+00,-8.966469e-01,-2.817129e+03
5.900000e+00,-8.982958e-01,-2.822311e+03
5.905000e+00,-8.999462e-01,-2.827497e+03
5.910000e+00,-9.015980e-01,-2.832687e+03
5.915000e+00,-9.032511e-01,-2.837882e+03
5.920000e+00,-9.049057e-01,-2.843081e+03
5.925000e+00,-9.065616e-01,-2.848285e+03
5.930000e+00,-9.082190e-01,-2.853493e+03
5.935000e+00,-9.098777e-01,-2.858705e+03
5.940000e+00,-9.115379e-01,-2.863922e+03
5.945000e+00,-9.131994e-01,-2.869143e+03
5.950000e+00,-9.148623e-01,-2.874369e+03
5.955000e+00,-9.165267e-01,-2.879599e+03
5.960000e+00,-9.181924e-01,-2.884834e+03
5.965000e+00,-9.198595e-01,-2.890072e+03
5.970000e+00,-9.215281e-01,-2.895316e+03
5.975000e+00,-9.231980e-01,-2.900563e+03
5.980000e+00,-9.248693e-01,-2.905815e+03
5.985000e+00,-9.265421e-01,-2.911072e+03
5.990000e+00,-9.282162e-01,-2.916332e+03
5.995000e+00,-9.298917e-01,-2.921598e+03
6.000000e+00,-9.315686e-01,-2.926867e+03
6.005000e+00,-9.332470e-01,-2.932141e+03
6.010000e+00,-9.349267e-01,-2.937419e+03
6.015000e+00,-9.366078e-01,-2.942702e+03
6.020000e+00,-9.382903e-01,-2.947989e+03
6.025000e+00,-9.399742e-01,-2.953281e+03
6.030000e+00,-9.416595e-01,-2.958577e+03
6.035000e+00,-9.433462e-01,-2.963877e+03
6.040000e+00,-9.450343e-01,-2.969182e+03
6.045000e+00,-9.467238e-01,-2.974491e+03
6.050000e+00,-9.484147e-01,-2.979805e+03
6.055000e+00,-9.501070e-01,-2.985123e+03
6.060000e+00,-9.518007e-01,-2.990445e+03
6.065000e+00,-9.534958e-01,-2.995772e+03
6.070000e+00,-9.551923e-01,-3.001103e+03
6.075000e+00,-9.568902e-01,-3.006439e+03
6.080000e+00,-9.585895e-01,-3.011779e+03
6.085000e+00,-9.602902e-01,-3.017123e+03
6.090000e+00,-9.619923e-01,-3.022472e+03
6.095000e+00,-9.636958e-01,-3.027825e+03
6.100000e+00,-9.654007e-01,-3.033183e+03
6.105000e+00,-9.671069e-01,-3.038545e+03
6.110000e+00,-9.688146e-01,-3.043911e+03
6.115000e+00,-9.705237e-01,-3.049282e+03
6.120000e+00,-9.722342e-01,-3.054657e+03
6.125000e+00,-9.739460e-01,-3.060036e+03
6.130000e+00,-9.756593e-01,-3.065420e+03
6.135000e+00,-9.773740e-01,-3.070809e+03
6.140000e+00,-9.790900e-01,-3.076201e+03
6.145000e+00,-9.808075e-01,-3.081599e+03
6.150000e+00,-9.825264e-01,-3.087000e+03
6.155000e+00,-9.842466e-01,-3.092406e+03
6.160000e+00,-9.859683e-01,-3.097816e+03
6.165000e+00,-9.876913e-01,-3.103231e+03
6.170000e+00,-9.894158e-01,-3.108650e+03
6.175000e+00,-9.911416e-01,-3.114074e+03
6.180000e+00,-9.928689e-01,-3.119502e+03
6.185000e+00,-9.945975e-01,-3.124934e+03
6.190000e+00,-9.963276e-01,-3.130371e+03
6.195000e+00,-9.980590e-01,-3.135812e+03
6.200000e+00,-9.997919e-01,-3.141258e+03
6.205000e+00,-1.001526e+00,-3.146708e+03
6.210000e+00,-1.003262e+00,-3.152162e+03
6.215000e+00,-1.004999e+00,-3.157621e+03
6.220000e+00,-1.006737e+00,-3.163084e+03
6.225000e+00,-1.008477e+00,-3.168551e+03
6.230000e+00,-1.010218e+00,-3.174023e+03
6.235000e+00,-1.011961e+00,-3.179500e+03
6.240000e+00,-1.013705e+00,-3.184980e+03
6.245000e+00,-1.015450e+00,-3.190465e+03
6.250000e+00,-1.017197e+00,-3.195955e+03
6.255000e+00,-1.018945e+00,-3.201449e+03
6.260000e+00,-1.020695e+00,-3.206947e+03
6.265000e+00,-1.022446e+00,-3.212450e+03
6.270000e+00,-1.024198e+00,-3.217957e+03
6.275000e+00,-1.025952e+00,-3.223469e+03
6.280000e+00,-1.027707e+00,-3.228985e+03
6.285000e+00,-1.029464e+00,-3.234505e+03
6.290000e+00,-1.031222e+00,-3.240030e+03
6.295000e+00,-1.032981e+00,-3.245559e+03
6.300000e+00,-1.034742e+00,-3.251092e+03
6.305000e+00,-1.036504e+00,-3.256630e+03
6.310000e+00,-1.038268e+00,-3.262173e+03
6.315000e+00,-1.040033e+00,-3.267719e+03
6.320000e+00,-1.041799e+00,-3.273270e+03
6.325000e+00,-1.043567e+00,-3.278826e+03
6.330000e+00,-1.045336e+00,-3.284386e+03
6.335000e+00,-1.047107e+00,-3.289950e+03
6.340000e+00,-1.048879e+00,-3.295519e+03
6.345000e+00,-1.050652e+00,-3.301092e+03
6.350000e+00,-1.052427e+00,-3.306669e+03
6.355000e+00,-1.054203e+00,-3.312251e+03
6.360000e+00,-1.055981e+00,-3.317838e+03
6.365000e+00,-1.057760e+00,-3.323428e+03
6.370000e+00,-1.059540e+00,-3.329024e+03
6.375000e+00,-1.061322e+00,-3.334623e+03
6.380000e+00,-1.063105e+00,-3.340227e+03
6.385000e+00,-1.064890e+00,-3.345835e+03
6.390000e+00,-1.066676e+00,-3.351448e+03
6.395000e+00,-1.068463e+00,-3.357065e+03
6.400000e+00,-1.070252e+00,-3.362687e+03
6.405000e+00,-1.072042e+00,-3.368313e+03
6.410000e+00,-1.073834e+00,-3.373943e+03
6.415000e+00,-1.075627e+00,-3.379578e+03
6.420000e+00,-1.077421e+00,-3.385217e+03
6.425000e+00,-1.079217e+00,-3.390860e+03
6.430000e+00,-1.081014e+00,-3.396508e+03
6.435000e+00,-1.082812e+00,-3.402161e+03
6.440000e+00,-1.084612e+00,-3.407817e+03
6.445000e+00,-1.086414e+00,-3.413478e+03
6.450000e+00,-1.088216e+00,-3.419144e+03
6.455000e+00,-1.090021e+00,-3.424814e+03
6.460000e+00,-1.091826e+00,-3.430488e+03
6.465000e+00,-1.093633e+00,-3.436167e+03
6.470000e+00,-1.095441e+00,-3.441850e+03
6.475000e+00,-1.097251e+00,-3.447538e+03
6.480000e+00,-1.099062e+00,-3.453229e+03
6.485000e+00,-1.100875e+00,-3.458926e+03
6.490000e+00,-1.102689e+00,-3.464627e+03
6.495000e+00,-1.104504e+00,-3.470332e+03
6.500000e+00,-1.106321e+00,-3.476041e+03
6.505000e+00,-1.108139e+00,-3.481755e+03
6.510000e+00,-1.109958e+00,-3.487473e+03
6.515000e+00,-1.111779e+00,-3.493196e+03
6.520000e+00,-1.113602e+00,-3.498923e+03
6.525000e+00,-1.115425e+00,-3.504655e+03
6.530000e+00,-1.117250e+00,-3.510391e+03
6.535000e+00,-1.119077e+00,-3.516131e+03
6.540000e+00,-1.120905e+00,-3.521876e+03
6.545000e+00,-1.122734e+00,-3.527625e+03
6.550000e+00,-1.124565e+00,-3.533379e+03
6.555000e+00,-1.126397e+00,-3.539136e+03
6.560000e+00,-1.128230e+00,-3.544899e+03
6.565000e+00,-1.130065e+00,-3.550666e+03
6.570000e+00,-1.131902e+00,-3.556437e+03
6.575000e+00,-1.133739e+00,-3.562212e+03
6.580000e+00,-1.135578e+00,-3.567992e+03
6.585000e+00,-1.137419e+00,-3.573777e+03
6.590000e+00,-1.139261e+00,-3.579565e+03
6.595000e+00,-1.141104e+00,-3.585358e+03
6.600000e+00,-1.142949e+00,-3.591156e+03
6.605000e+00,-1.144795e+00,-3.596958e+03
6.610000e+00,-1.146642e+00,-3.602764e+03
6.615000e+00,-1.148491e+00,-3.608575e+03
6.620000e+00,-1.150342e+00,-3.614390e+03
6.625000e+00,-1.152193e+00,-3.620210e+03
6.630000e+00,-1.154046e+00,-3.626034e+03
6.635000e+00,-1.155901e+00,-3.631862e+03
6.640000e+00,-1.157757e+00,-3.637695e+03
6.645000e+00,-1.159614e+00,-3.643532e+03
6.650000e+00,-1.161473e+00,-3.649373e+03
6.655000e+00,-1.163333e+00,-3.655219e+03
6.660000e+00,-1.165194e+00,-3.661070e+03
6.665000e+00,-1.167057e+00,-3.666925e+03
6.670000e+00,-1.168921e+00,-3.672784e+03
6.675000e+00,-1.170787e+00,-3.678647e+03
6.680000e+00,-1.172654e+00,-3.684515e+03
6.685000e+00,-1.174522e+00,-3.690388e+03
6.690000e+00,-1.176392e+00,-3.696264e+03
6.695000e+00,-1.178263e+00,-3.702146e+03
6.700000e+00,-1.180136e+00,-3.708031e+03
6.705000e+00,-1.182010e+00,-3.713921e+03
6.710000e+00,-1.183886e+00,-3.719816e+03
6.715000e+00,-1.185762e+00,-3.725714e+03
6.720000e+00,-1.187641e+00,-3.731618e+03
6.725000e+00,-1.189520e+00,-3.737525e+03
6.730000e+00,-1.191401e+00,-3.743437e+03
6.735000e+00,-1.193284e+00,-3.749353e+03
6.740000e+00,-1.195168e+00,-3.755274e+03
6.745000e+00,-1.197053e+00,-3.761199e+03
6.750000e+00,-1.198939e+00,-3.767129e+03
6.755000e+00,-1.200827e+00,-3.773063e+03
6.760000e+00,-1.202717e+00,-3.779001e+03
6.765000e+00,-1.204608e+00,-3.784944e+03
6.770000e+00,-1.206500e+00,-3.790891e+03
6.775000e+00,-1.208393e+00,-3.796843e+03
6.780000e+00,-1.210288e+00,-3.802799e+03
6.785000e+00,-1.212185e+00,-3.808759e+03
6.790000e+00,-1.214083e+00,-3.814724e+03
6.795000e+00,-1.215982e+00,-3.820694e+03
6.800000e+00,-1.217883e+00,-3.826667e+03
6.805000e+00,-1.219785e+00,-3.832645e+03
6.810000e+00,-1.221688e+00,-3.838628e+03
6.815000e+00,-1.223593e+00,-3.844614e+03
6.820000e+00,-1.225499e+00,-3.850606e+03
6.825000e+00,-1.227407e+00,-3.856601e+03
6.830000e+00,-1.229316e+00,-3.862601e+03
6.835000e+00,-1.231226e+00,-3.868606e+03
6.840000e+00,-1.233138e+00,-3.874615e+03
6.845000e+00,-1.235051e+00,-3.880628e+03
6.850000e+00,-1.236965e+00,-3.886645e+03
6.855000e+00,-1.238881e+00,-3.892668e+03
6.860000e+00,-1.240799e+00,-3.898694e+03
6.865000e+00,-1.242718e+00,-3.904725e+03
6.870000e+00,-1.244638e+00,-3.910760e+03
6.875000e+00,-1.246559e+00,-3.916800e+03
6.880000e+00,-1.248482e+00,-3.922844e+03
6.885000e+00,-1.250407e+00,-3.928892e+03
6.890000e+00,-1.252332e+00,-3.934945e+03
6.895000e+00,-1.254260e+00,-3.941002e+03
6.900000e+00,-1.256188e+00,-3.947064e+03
6.905000e+00,-1.258118e+00,-3.953130e+03
6.910000e+00,-1.260050e+00,-3.959201e+03
6.915000e+00,-1.261982e+00,-3.965275e+03
6.920000e+00,-1.263916e+00,-3.971355e+03
6.925000e+00,-1.265852e+00,-3.977438e+03
6.930000e+00,-1.267789e+00,-3.983527e+03
6.935000e+00,-1.269727e+00,-3.989619e+03
6.940000e+00,-1.271667e+00,-3.995716e+03
6.945000e+00,-1.273608e+00,-4.001817e+03
6.950000e+00,-1.275551e+00,-4.007923e+03
6.955000e+00,-1.277495e+00,-4.014033e+03
6.960000e+00,-1.279440e+00,-4.020148e+03
6.965000e+00,-1.281387e+00,-4.026266e+03
6.970000e+00,-1.283335e+00,-4.032390e+03
6.975000e+00,-1.285284e+00,-4.038518e+03
6.980000e+00,-1.287235e+00,-4.044650e+03
6.985000e+00,-1.289188e+00,-4.050786e+03
6.990000e+00,-1.291141e+00,-4.056927e+03
6.995000e+00,-1.293097e+00,-4.063072e+03
7.000000e+00,-1.295053e+00,-4.069222e+03
7.005000e+00,-1.297011e+00,-4.075376e+03
7.010000e+00,-1.298970e+00,-4.081535e+03
7.015000e+00,-1.300931e+00,-4.087698e+03
7.020000e+00,-1.302893e+00,-4.093865e+03
7.025000e+00,-1.304857e+00,-4.100037e+03
7.030000e+00,-1.306822e+00,-4.106213e+03
7.035000e+00,-1.308788e+00,-4.112394e+03
7.040000e+00,-1.310756e+00,-4.118579e+03
7.045000e+00,-1.312725e+00,-4.124768e+03
7.050000e+00,-1.314695e+00,-4.130962e+03
7.055000e+00,-1.316667e+00,-4.137160e+03
7.060000e+00,-1.318640e+00,-4.143363e+03
7.065000e+00,-1.320615e+00,-4.149570e+03
7.070000e+00,-1.322591e+00,-4.155781e+03
7.075000e+00,-1.324569e+00,-4.161997e+03
7.080000e+00,-1.326548e+00,-4.168217e+03
7.085000e+00,-1.328528e+00,-4.174442e+03
7.090000e+00,-1.330510e+00,-4.180671e+03
7.095000e+00,-1.332493e+00,-4.186904e+03
7.100000e+00,-1.334477e+00,-4.193142e+03
7.105000e+00,-1.336463e+00,-4.199384e+03
7.110000e+00,-1.338450e+00,-4.205631e+03
7.115000e+00,-1.340439e+00,-4.211882e+03
7.120000e+00,-1.342429e+00,-4.218137e+03
7.125000e+00,-1.344421e+00,-4.224397e+03
7.130000e+00,-1.346413e+00,-4.230661e+03
7.135000e+00,-1.348408e+00,-4.236930e+03
7.140000e+00,-1.350403e+00,-4.243203e+03
7.145000e+00,-1.352400e+00,-4.249480e+03
7.150000e+00,-1.354399e+00,-4.255762e+03
7.155000e+00,-1.356399e+00,-4.262049e+03
7.160000e+00,-1.358400e+00,-4.268339e+03
7.165000e+00,-1.360403e+00,-4.274634e+03
7.170000e+00,-1.362407e+00,-4.280934e+03
7.175000e+00,-1.364412e+00,-4.287238e+03
7.180000e+00,-1.366419e+00,-4.293546e+03
7.185000e+00,-1.368427e+00,-4.299859e+03
7.190000e+00,-1.370437e+00,-4.306176e+03
7.195000e+00,-1.372448e+00,-4.312497e+03
7.200000e+00,-1.374460e+00,-4.318823e+03
7.205000e+00,-1.376474e+00,-4.325154e+03
7.210000e+00,-1.378490e+00,-4.331488e+03
7.215000e+00,-1.380506e+00,-4.337827e+03
7.220000e+00,-1.382524e+00,-4.344171e+03
7.225000e+00,-1.384544e+00,-4.350519e+03
7.230000e+00,-1.386564e+00,-4.356871e+03
7.235000e+00,-1.388587e+00,-4.363228e+03
7.240000e+00,-1.390610e+00,-4.369589e+03
7.245000e+00,-1.392635e+00,-4.375955e+03
7.250000e+00,-1.394662e+00,-4.382325e+03
7.255000e+00,-1.396690e+00,-4.388699e+03
7.260000e+00,-1.398719e+00,-4.395078e+03
7.265000e+00,-1.400749e+00,-4.401461e+03
7.270000e+00,-1.402781e+00,-4.407849e+03
7.275000e+00,-1.404815e+00,-4.414241e+03
7.280000e+00,-1.406850e+00,-4.420637e+03
7.285000e+00,-1.408886e+00,-4.427038e+03
7.290000e+00,-1.410924e+00,-4.433443e+03
7.295000e+00,-1.412963e+00,-4.439853e+03
7.300000e+00,-1.415003e+00,-4.446267e+03
7.305000e+00,-1.417045e+00,-4.452685e+03
7.310000e+00,-1.419088e+00,-4.459108e+03
7.315000e+00,-1.421133e+00,-4.465535e+03
7.320000e+00,-1.423179e+00,-4.471967e+03
7.325000e+00,-1.425226e+00,-4.478403e+03
7.330000e+00,-1.427275e+00,-4.484843e+03
7.335000e+00,-1.429325e+00,-4.491288e+03
7.340000e+00,-1.431377e+00,-4.497738e+03
7.345000e+00,-1.433429e+00,-4.504191e+03
7.350000e+00,-1.435484e+00,-4.510649e+03
7.355000e+00,-1.437540e+00,-4.517112e+03
7.360000e+00,-1.439597e+00,-4.523579e+03
7.365000e+00,-1.441655e+00,-4.530050e+03
7.370000e+00,-1.443715e+00,-4.536526e+03
7.375000e+00,-1.445777e+00,-4.543006e+03
7.380000e+00,-1.447840e+00,-4.549490e+03
7.385000e+00,-1.449904e+00,-4.555979e+03
7.390000e+00,-1.451969e+00,-4.562473e+03
7.395000e+00,-1.454036e+00,-4.568971e+03
7.400000e+00,-1.456105e+00,-4.575473e+03
7.405000e+00,-1.458174e+00,-4.581979e+03
7.410000e+00,-1.460246e+00,-4.588490e+03
7.415000e+00,-1.462318e+00,-4.595006e+03
7.420000e+00,-1.464392e+00,-4.601525e+03
7.425000e+00,-1.466467e+00,-4.608050e+03
7.430000e+00,-1.468544e+00,-4.614578e+03
7.435000e+00,-1.470622e+00,-4.621111e+03
7.440000e+00,-1.472702e+00,-4.627649e+03
7.445000e+00,-1.474783e+00,-4.634190e+03
7.450000e+00,-1.476865e+00,-4.640737e+03
7.455000e+00,-1.478949e+00,-4.647287e+03
7.460000e+00,-1.481034e+00,-4.653842e+03
7.465000e+00,-1.483121e+00,-4.660402e+03
7.470000e+00,-1.485209e+00,-4.666966e+03
7.475000e+00,-1.487298e+00,-4.673534e+03
7.480000e+00,-1.489389e+00,-4.680107e+03
7.485000e+00,-1.491481e+00,-4.686684e+03
7.490000e+00,-1.493574e+00,-4.693265e+03
7.495000e+00,-1.495669e+00,-4.699851e+03
7.500000e+00,-1.497766e+00,-4.706441e+03
7.505000e+00,-1.499863e+00,-4.713036e+03
7.510000e+00,-1.501962e+00,-4.719635e+03
7.515000e+00,-1.504063e+00,-4.726239e+03
7.520000e+00,-1.506165e+00,-4.732847e+03
7.525000e+00,-1.508268e+00,-4.739459e+03
7.530000e+00,-1.510373e+00,-4.746076e+03
7.535000e+00,-1.512479e+00,-4.752697e+03
7.540000e+00,-1.514586e+00,-4.759322e+03
7.545000e+00,-1.516695e+00,-4.765952e+03
7.550000e+00,-1.518806e+00,-4.772587e+03
7.555000e+00,-1.520917e+00,-4.779226e+03
7.560000e+00,-1.523030e+00,-4.785869e+03
7.565000e+00,-1.525145e+00,-4.792516e+03
7.570000e+00,-1.527261e+00,-4.799168e+03
7.575000e+00,-1.529378e+00,-4.805825e+03
7.580000e+00,-1.531497e+00,-4.812486e+03
7.585000e+00,-1.533617e+00,-4.819151e+03
7.590000e+00,-1.535738e+00,-4.825820e+03
7.595000e+00,-1.537861e+00,-4.832494e+03
7.600000e+00,-1.539986e+00,-4.839173e+03
7.605000e+00,-1.542111e+00,-4.845856e+03
7.610000e+00,-1.544238e+00,-4.852543e+03
7.615000e+00,-1.546367e+00,-4.859235e+03
7.620000e+00,-1.548497e+00,-4.865931e+03
7.625000e+00,-1.550628e+00,-4.872631e+03
7.630000e+00,-1.552761e+00,-4.879336e+03
7.635000e+00,-1.554895e+00,-4.886046e+03
7.640000e+00,-1.557030e+00,-4.892759e+03
7.645000e+00,-1.559167e+00,-4.899477e+03
7.650000e+00,-1.561305e+00,-4.906200e+03
7.655000e+00,-1.563445e+00,-4.912927e+03
7.660000e+00,-1.565586e+00,-4.919658e+03
7.665000e+00,-1.567729e+00,-4.926394e+03
7.670000e+00,-1.569872e+00,-4.933134e+03
7.675000e+00,-1.572018e+00,-4.939879e+03
7.680000e+00,-1.574164e+00,-4.946628e+03
7.685000e+00,-1.576312e+00,-4.953381e+03
7.690000e+00,-1.578462e+00,-4.960139e+03
7.695000e+00,-1.580613e+00,-4.966901e+03
7.700000e+00,-1.582765e+00,-4.973668e+03
7.705000e+00,-1.584919e+00,-4.980439e+03
7.710000e+00,-1.587074e+00,-4.987215e+03
7.715000e+00,-1.589230e+00,-4.993994e+03
7.720000e+00,-1.591388e+00,-5.000779e+03
7.725000e+00,-1.593547e+00,-5.007567e+03
7.730000e+00,-1.595708e+00,-5.014360e+03
7.735000e+00,-1.597870e+00,-5.021158e+03
7.740000e+00,-1.600033e+00,-5.027960e+03
7.745000e+00,-1.602198e+00,-5.034766e+03
7.750000e+00,-1.604364e+00,-5.041577e+03
7.755000e+00,-1.606532e+00,-5.048392e+03
7.760000e+00,-1.608701e+00,-5.055212e+03
7.765000e+00,-1.610871e+00,-5.062036e+03
7.770000e+00,-1.613043e+00,-5.068864e+03
7.775000e+00,-1.615216e+00,-5.075697e+03
7.780000e+00,-1.617391e+00,-5.082534e+03
7.785000e+00,-1.619567e+00,-5.089376e+03
7.790000e+00,-1.621744e+00,-5.096222e+03
7.795000e+00,-1.623923e+00,-5.103072e+03
7.800000e+00,-1.626103e+00,-5.109927e+03
7.805000e+00,-1.628285e+00,-5.116786e+03
7.810000e+00,-1.630468e+00,-5.123650e+03
7.815000e+00,-1.632653e+00,-5.130518e+03
7.820000e+00,-1.634838e+00,-5.137390e+03
7.825000e+00,-1.637026e+00,-5.144267e+03
7.830000e+00,-1.639214e+00,-5.151148e+03
7.835000e+00,-1.641404e+00,-5.158034e+03
7.840000e+00,-1.643595e+00,-5.164924e+03
7.845000e+00,-1.645788e+00,-5.171819e+03
7.850000e+00,-1.647982e+00,-5.178718e+03
7.855000e+00,-1.650178e+00,-5.185621e+03
7.860000e+00,-1.652375e+00,-5.192529e+03
7.865000e+00,-1.654573e+00,-5.199441e+03
7.870000e+00,-1.656773e+00,-5.206358e+03
7.875000e+00,-1.658974e+00,-5.213279e+03
7.880000e+00,-1.661177e+00,-5.220204e+03
7.885000e+00,-1.663381e+00,-5.227134e+03
7.890000e+00,-1.665586e+00,-5.234068e+03
7.895000e+00,-1.667793e+00,-5.241007e+03
7.900000e+00,-1.670001e+00,-5.247950e+03
7.905000e+00,-1.672211e+00,-5.254897e+03
7.910000e+00,-1.674422e+00,-5.261849e+03
7.915000e+00,-1.676634e+00,-5.268805e+03
7.920000e+00,-1.678848e+00,-5.275766e+03
7.925000e+00,-1.681063e+00,-5.282731e+03
7.930000e+00,-1.683280e+00,-5.289701e+03
7.935000e+00,-1.685498e+00,-5.296675e+03
7.940000e+00,-1.687717e+00,-5.303653e+03
7.945000e+00,-1.689938e+00,-5.310636e+03
7.950000e+00,-1.692160e+00,-5.317623e+03
7.955000e+00,-1.694383e+00,-5.324615e+03
7.960000e+00,-1.696608e+00,-5.331611e+03
7.965000e+00,-1.698835e+00,-5.338611e+03
7.970000e+00,-1.701062e+00,-5.345616e+03
7.975000e+00,-1.703292e+00,-5.352625e+03
7.980000e+00,-1.705522e+00,-5.359639e+03
7.985000e+00,-1.707754e+00,-5.366657e+03
7.990000e+00,-1.709987e+00,-5.373679e+03
7.995000e+00,-1.712222e+00,-5.380706e+03
8.000000e+00,-1.714458e+00,-5.387737e+03
8.005000e+00,-1.716696e+00,-5.394773e+03
8.010000e+00,-1.718935e+00,-5.401813e+03
8.015000e+00,-1.721175e+00,-5.408858e+03
8.020000e+00,-1.723417e+00,-5.415907e+03
8.025000e+00,-1.725660e+00,-5.422960e+03
8.030000e+00,-1.727904e+00,-5.430018e+03
8.035000e+00,-1.730150e+00,-5.437080e+03
8.040000e+00,-1.732398e+00,-5.444146e+03
8.045000e+00,-1.734646e+00,-5.451217e+03
8.050000e+00,-1.736896e+00,-5.458293e+03
8.055000e+00,-1.739148e+00,-5.465373e+03
8.060000e+00,-1.741401e+00,-5.472457e+03
8.065000e+00,-1.743655e+00,-5.479546e+03
8.070000e+00,-1.745911e+00,-5.486639e+03
8.075000e+00,-1.748168e+00,-5.493736e+03
8.080000e+00,-1.750426e+00,-5.500838e+03
8.085000e+00,-1.752686e+00,-5.507944e+03
8.090000e+00,-1.754948e+00,-5.515055e+03
8.095000e+00,-1.757210e+00,-5.522170e+03
8.100000e+00,-1.759474e+00,-5.529290e+03
8.105000e+00,-1.761740e+00,-5.536414e+03
8.110000e+00,-1.764007e+00,-5.543542e+03
8.115000e+00,-1.766275e+00,-5.550675e+03
8.120000e+00,-1.768545e+00,-5.557812e+03
8.125000e+00,-1.770816e+00,-5.564954e+03
8.130000e+00,-1.773088e+00,-5.572100e+03
8.135000e+00,-1.775362e+00,-5.579250e+03
8.140000e+00,-1.777637e+00,-5.586405e+03
8.145000e+00,-1.779914e+00,-5.593564e+03
8.150000e+00,-1.782192e+00,-5.600728e+03
8.155000e+00,-1.784472e+00,-5.607896e+03
8.160000e+00,-1.786752e+00,-5.615069e+03
8.165000e+00,-1.789035e+00,-5.622246e+03
8.170000e+00,-1.791318e+00,-5.629427e+03
8.175000e+00,-1.793603e+00,-5.636613e+03
8.180000e+00,-1.795890e+00,-5.643803e+03
8.185000e+00,-1.798178e+00,-5.650997e+03
8.190000e+00,-1.800467e+00,-5.658196e+03
8.195000e+00,-1.802758e+00,-5.665400e+03
8.200000e+00,-1.805050e+00,-5.672608e+03
8.205000e+00,-1.807343e+00,-5.679820e+03
8.210000e+00,-1.809638e+00,-5.687037e+03
8.215000e+00,-1.811934e+00,-5.694258e+03
8.220000e+00,-1.814232e+00,-5.701483e+03
8.225000e+00,-1.816531e+00,-5.708713e+03
8.230000e+00,-1.818831e+00,-5.715947e+03
8.235000e+00,-1.821133e+00,-5.723186e+03
8.240000e+00,-1.823436e+00,-5.730429e+03
8.245000e+00,-1.825741e+00,-5.737677e+03
8.250000e+00,-1.828047e+00,-5.744929e+03
8.255000e+00,-1.830354e+00,-5.752185e+03
8.260000e+00,-1.832663e+00,-5.759446e+03
8.265000e+00,-1.834974e+00,-5.766711e+03
8.270000e+00,-1.837285e+00,-5.773981e+03
8.275000e+00,-1.839598e+00,-5.781255e+03
8.280000e+00,-1.841913e+00,-5.788533e+03
8.285000e+00,-1.844228e+00,-5.795816e+03
8.290000e+00,-1.846546e+00,-5.803103e+03
8.295000e+00,-1.848864e+00,-5.810395e+03
8.300000e+00,-1.851184e+00,-5.817691e+03
8.305000e+00,-1.853506e+00,-5.824992e+03
8.310000e+00,-1.855828e+00,-5.832297e+03
8.315000e+00,-1.858153e+00,-5.839606e+03
8.320000e+00,-1.860478e+00,-5.846920e+03
8.325000e+00,-1.862805e+00,-5.854238e+03
8.330000e+00,-1.865134e+00,-5.861561e+03
8.335000e+00,-1.867463e+00,-5.868888e+03
8.340000e+00,-1.869795e+00,-5.876219e+03
8.345000e+00,-1.872127e+00,-5.883555e+03
8.350000e+00,-1.874461e+00,-5.890895e+03
8.355000e+00,-1.876797e+00,-5.898240e+03
8.360000e+00,-1.879133e+00,-5.905589e+03
8.365000e+00,-1.881472e+00,-5.912943e+03
8.370000e+00,-1.883811e+00,-5.920301e+03
8.375000e+00,-1.886152e+00,-5.927663e+03
8.380000e+00,-1.888495e+00,-5.935030e+03
8.385000e+00,-1.890838e+00,-5.942401e+03
8.390000e+00,-1.893183e+00,-5.949777e+03
8.395000e+00,-1.895530e+00,-5.957157e+03
8.400000e+00,-1.897878e+00,-5.964541e+03
8.405000e+00,-1.900227e+00,-5.971930e+03
8.410000e+00,-1.902578e+00,-5.979323e+03
8.415000e+00,-1.904930e+00,-5.986721e+03
8.420000e+00,-1.907284e+00,-5.994123e+03
8.425000e+00,-1.909639e+00,-6.001530e+03
8.430000e+00,-1.911995e+00,-6.008941e+03
8.435000e+00,-1.914353e+00,-6.016356e+03
8.440000e+00,-1.916712e+00,-6.023776e+03
8.445000e+00,-1.919073e+00,-6.031200e+03
8.450000e+00,-1.921435e+00,-6.038629e+03
8.455000e+00,-1.923798e+00,-6.046062e+03
8.460000e+00,-1.926163e+00,-6.053499e+03
8.465000e+00,-1.928529e+00,-6.060941e+03
8.470000e+00,-1.930896e+00,-6.068387e+03
8.475000e+00,-1.933265e+00,-6.075838e+03
8.480000e+00,-1.935636e+00,-6.083293e+03
8.485000e+00,-1.938007e+00,-6.090753e+03
8.490000e+00,-1.940381e+00,-6.098217e+03
8.495000e+00,-1.942755e+00,-6.105685e+03
8.500000e+00,-1.945131e+00,-6.113158e+03
8.505000e+00,-1.947508e+00,-6.120635e+03
8.510000e+00,-1.949887e+00,-6.128117e+03
8.515000e+00,-1.952267e+00,-6.135603e+03
8.520000e+00,-1.954649e+00,-6.143093e+03
8.525000e+00,-1.957032e+00,-6.150588e+03
8.530000e+00,-1.959416e+00,-6.158088e+03
