# lambda [um], beta [deg], x [micron]
6.200000e+00,6.557259e-03,6.523408e+00
6.205000e+00,4.628298e-03,4.604406e+00
6.210000e+00,2.697491e-03,2.683565e+00
6.215000e+00,7.648345e-04,7.608862e-01
6.220000e+00,-1.169671e-03,-1.163633e+00
6.225000e+00,-3.106027e-03,-3.089993e+00
6.230000e+00,-5.044234e-03,-5.018194e+00
6.235000e+00,-6.984292e-03,-6.948237e+00
6.240000e+00,-8.926204e-03,-8.880124e+00
6.245000e+00,-1.086997e-02,-1.081385e+01
6.250000e+00,-1.281559e-02,-1.274943e+01
6.255000e+00,-1.476306e-02,-1.468685e+01
6.260000e+00,-1.671239e-02,-1.662612e+01
6.265000e+00,-1.866358e-02,-1.856723e+01
6.270000e+00,-2.061663e-02,-2.051020e+01
6.275000e+00,-2.257153e-02,-2.245501e+01
6.280000e+00,-2.452829e-02,-2.440167e+01
6.285000e+00,-2.648692e-02,-2.635019e+01
6.290000e+00,-2.844740e-02,-2.830055e+01
6.295000e+00,-3.040975e-02,-3.025277e+01
6.300000e+00,-3.237396e-02,-3.220684e+01
6.305000e+00,-3.434004e-02,-3.416276e+01
6.310000e+00,-3.630797e-02,-3.612055e+01
6.315000e+00,-3.827778e-02,-3.808018e+01
6.320000e+00,-4.024945e-02,-4.004167e+01
6.325000e+00,-4.222299e-02,-4.200503e+01
6.330000e+00,-4.419839e-02,-4.397023e+01
6.335000e+00,-4.617567e-02,-4.593730e+01
6.340000e+00,-4.815481e-02,-4.790623e+01
6.345000e+00,-5.013583e-02,-4.987702e+01
6.350000e+00,-5.211871e-02,-5.184967e+01
6.355000e+00,-5.410347e-02,-5.382419e+01
6.360000e+00,-5.609011e-02,-5.580057e+01
6.365000e+00,-5.807861e-02,-5.777881e+01
6.370000e+00,-6.006900e-02,-5.975892e+01
6.375000e+00,-6.206125e-02,-6.174090e+01
6.380000e+00,-6.405539e-02,-6.372474e+01
6.385000e+00,-6.605140e-02,-6.571045e+01
6.390000e+00,-6.804929e-02,-6.769803e+01
6.395000e+00,-7.004906e-02,-6.968748e+01
6.400000e+00,-7.205071e-02,-7.167880e+01
6.405000e+00,-7.405424e-02,-7.367199e+01
6.410000e+00,-7.605966e-02,-7.566706e+01
6.415000e+00,-7.806696e-02,-7.766400e+01
6.420000e+00,-8.007614e-02,-7.966281e+01
6.425000e+00,-8.208720e-02,-8.166350e+01
6.430000e+00,-8.410015e-02,-8.366606e+01
6.435000e+00,-8.611499e-02,-8.567050e+01
6.440000e+00,-8.813172e-02,-8.767682e+01
6.445000e+00,-9.015033e-02,-8.968502e+01
6.450000e+00,-9.217083e-02,-9.169509e+01
6.455000e+00,-9.419322e-02,-9.370705e+01
6.460000e+00,-9.621751e-02,-9.572089e+01
6.465000e+00,-9.824368e-02,-9.773661e+01
6.470000e+00,-1.002717e-01,-9.975422e+01
6.475000e+00,-1.023017e-01,-1.017737e+02
6.480000e+00,-1.043336e-01,-1.037951e+02
6.485000e+00,-1.063673e-01,-1.058183e+02
6.490000e+00,-1.084030e-01,-1.078435e+02
6.495000e+00,-1.104405e-01,-1.098705e+02
6.500000e+00,-1.124800e-01,-1.118994e+02
6.505000e+00,-1.145213e-01,-1.139303e+02
6.510000e+00,-1.165645e-01,-1.159630e+02
6.515000e+00,-1.186097e-01,-1.179975e+02
6.520000e+00,-1.206567e-01,-1.200340e+02
6.525000e+00,-1.227057e-01,-1.220724e+02
6.530000e+00,-1.247565e-01,-1.241127e+02
6.535000e+00,-1.268093e-01,-1.261549e+02
6.540000e+00,-1.288639e-01,-1.281989e+02
6.545000e+00,-1.309205e-01,-1.302449e+02
6.550000e+00,-1.329790e-01,-1.322927e+02
6.555000e+00,-1.350394e-01,-1.343425e+02
6.560000e+00,-1.371017e-01,-1.363942e+02
6.565000e+00,-1.391659e-01,-1.384477e+02
6.570000e+00,-1.412320e-01,-1.405032e+02
6.575000e+00,-1.433000e-01,-1.425605e+02
6.580000e+00,-1.453699e-01,-1.446198e+02
6.585000e+00,-1.474418e-01,-1.466810e+02
6.590000e+00,-1.495155e-01,-1.487440e+02
6.595000e+00,-1.515912e-01,-1.508090e+02
6.600000e+00,-1.536688e-01,-1.528759e+02
6.605000e+00,-1.557483e-01,-1.549447e+02
6.610000e+00,-1.578298e-01,-1.570154e+02
6.615000e+00,-1.599131e-01,-1.590880e+02
6.620000e+00,-1.619984e-01,-1.611625e+02
6.625000e+00,-1.640856e-01,-1.632390e+02
6.630000e+00,-1.661747e-01,-1.653173e+02
6.635000e+00,-1.682657e-01,-1.673976e+02
6.640000e+00,-1.703587e-01,-1.694798e+02
6.645000e+00,-1.724536e-01,-1.715638e+02
6.650000e+00,-1.745504e-01,-1.736498e+02
6.655000e+00,-1.766491e-01,-1.757378e+02
6.660000e+00,-1.787498e-01,-1.778276e+02
6.665000e+00,-1.808524e-01,-1.799194e+02
6.670000e+00,-1.829569e-01,-1.820131e+02
6.675000e+00,-1.850634e-01,-1.841087e+02
6.680000e+00,-1.871718e-01,-1.862062e+02
6.685000e+00,-1.892821e-01,-1.883056e+02
6.690000e+00,-1.913943e-01,-1.904070e+02
6.695000e+00,-1.935085e-01,-1.925103e+02
6.700000e+00,-1.956246e-01,-1.946155e+02
6.705000e+00,-1.977427e-01,-1.967227e+02
6.710000e+00,-1.998627e-01,-1.988317e+02
6.715000e+00,-2.019846e-01,-2.009427e+02
6.720000e+00,-2.041085e-01,-2.030557e+02
6.725000e+00,-2.062343e-01,-2.051705e+02
6.730000e+00,-2.083620e-01,-2.072873e+02
6.735000e+00,-2.104917e-01,-2.094061e+02
6.740000e+00,-2.126234e-01,-2.115267e+02
6.745000e+00,-2.147570e-01,-2.136493e+02
6.750000e+00,-2.168925e-01,-2.157738e+02
6.755000e+00,-2.190299e-01,-2.179003e+02
6.760000e+00,-2.211694e-01,-2.200287e+02
6.765000e+00,-2.233107e-01,-2.221591e+02
6.770000e+00,-2.254540e-01,-2.242913e+02
6.775000e+00,-2.275993e-01,-2.264256e+02
6.780000e+00,-2.297465e-01,-2.285617e+02
6.785000e+00,-2.318957e-01,-2.306998e+02
6.790000e+00,-2.340468e-01,-2.328399e+02
6.795000e+00,-2.361999e-01,-2.349819e+02
6.800000e+00,-2.383549e-01,-2.371258e+02
6.805000e+00,-2.405119e-01,-2.392717e+02
6.810000e+00,-2.426708e-01,-2.414195e+02
6.815000e+00,-2.448317e-01,-2.435693e+02
6.820000e+00,-2.469945e-01,-2.457210e+02
6.825000e+00,-2.491594e-01,-2.478747e+02
6.830000e+00,-2.513261e-01,-2.500303e+02
6.835000e+00,-2.534949e-01,-2.521879e+02
6.840000e+00,-2.556656e-01,-2.543474e+02
6.845000e+00,-2.578382e-01,-2.565089e+02
6.850000e+00,-2.600128e-01,-2.586723e+02
6.855000e+00,-2.621894e-01,-2.608377e+02
6.860000e+00,-2.643680e-01,-2.630051e+02
6.865000e+00,-2.665485e-01,-2.651744e+02
6.870000e+00,-2.687310e-01,-2.673457e+02
6.875000e+00,-2.709154e-01,-2.695189e+02
6.880000e+00,-2.731019e-01,-2.716941e+02
6.885000e+00,-2.752903e-01,-2.738712e+02
6.890000e+00,-2.774806e-01,-2.760503e+02
6.895000e+00,-2.796730e-01,-2.782314e+02
6.900000e+00,-2.818673e-01,-2.804145e+02
6.905000e+00,-2.840636e-01,-2.825995e+02
6.910000e+00,-2.862618e-01,-2.847864e+02
6.915000e+00,-2.884621e-01,-2.869754e+02
6.920000e+00,-2.906643e-01,-2.891663e+02
6.925000e+00,-2.928685e-01,-2.913592e+02
6.930000e+00,-2.950747e-01,-2.935540e+02
6.935000e+00,-2.972829e-01,-2.957508e+02
6.940000e+00,-2.994930e-01,-2.979496e+02
6.945000e+00,-3.017051e-01,-3.001504e+02
6.950000e+00,-3.039192e-01,-3.023532e+02
6.955000e+00,-3.061353e-01,-3.045579e+02
6.960000e+00,-3.083534e-01,-3.067646e+02
6.965000e+00,-3.105735e-01,-3.089732e+02
6.970000e+00,-3.127956e-01,-3.111839e+02
6.975000e+00,-3.150196e-01,-3.133965e+02
6.980000e+00,-3.172456e-01,-3.156111e+02
6.985000e+00,-3.194737e-01,-3.178277e+02
6.990000e+00,-3.217037e-01,-3.200463e+02
6.995000e+00,-3.239357e-01,-3.222669e+02
7.000000e+00,-3.261697e-01,-3.244894e+02
7.005000e+00,-3.284057e-01,-3.267140e+02
7.010000e+00,-3.306437e-01,-3.289405e+02
7.015000e+00,-3.328837e-01,-3.311690e+02
7.020000e+00,-3.351257e-01,-3.333995e+02
7.025000e+00,-3.373697e-01,-3.356320e+02
7.030000e+00,-3.396157e-01,-3.378665e+02
7.035000e+00,-3.418637e-01,-3.401029e+02
7.040000e+00,-3.441137e-01,-3.423414e+02
7.045000e+00,-3.463657e-01,-3.445819e+02
7.050000e+00,-3.486197e-01,-3.468243e+02
7.055000e+00,-3.508757e-01,-3.490688e+02
7.060000e+00,-3.531338e-01,-3.513152e+02
7.065000e+00,-3.553938e-01,-3.535637e+02
7.070000e+00,-3.576558e-01,-3.558141e+02
7.075000e+00,-3.599199e-01,-3.580666e+02
7.080000e+00,-3.621859e-01,-3.603210e+02
7.085000e+00,-3.644540e-01,-3.625775e+02
7.090000e+00,-3.667241e-01,-3.648359e+02
7.095000e+00,-3.689962e-01,-3.670964e+02
7.100000e+00,-3.712703e-01,-3.693588e+02
7.105000e+00,-3.735464e-01,-3.716233e+02
7.110000e+00,-3.758246e-01,-3.738898e+02
7.115000e+00,-3.781047e-01,-3.761583e+02
7.120000e+00,-3.803869e-01,-3.784288e+02
7.125000e+00,-3.826711e-01,-3.807013e+02
7.130000e+00,-3.849573e-01,-3.829758e+02
7.135000e+00,-3.872456e-01,-3.852524e+02
7.140000e+00,-3.895359e-01,-3.875309e+02
7.145000e+00,-3.918281e-01,-3.898115e+02
7.150000e+00,-3.941225e-01,-3.920941e+02
7.155000e+00,-3.964188e-01,-3.943787e+02
7.160000e+00,-3.987172e-01,-3.966653e+02
7.165000e+00,-4.010176e-01,-3.989539e+02
7.170000e+00,-4.033200e-01,-4.012446e+02
7.175000e+00,-4.056245e-01,-4.035373e+02
7.180000e+00,-4.079310e-01,-4.058320e+02
7.185000e+00,-4.102395e-01,-4.081287e+02
7.190000e+00,-4.125501e-01,-4.104275e+02
7.195000e+00,-4.148627e-01,-4.127282e+02
7.200000e+00,-4.171773e-01,-4.150310e+02
7.205000e+00,-4.194940e-01,-4.173359e+02
7.210000e+00,-4.218127e-01,-4.196427e+02
7.215000e+00,-4.241334e-01,-4.219516e+02
7.220000e+00,-4.264562e-01,-4.242626e+02
7.225000e+00,-4.287811e-01,-4.265755e+02
7.230000e+00,-4.311079e-01,-4.288905e+02
7.235000e+00,-4.334369e-01,-4.312076e+02
7.240000e+00,-4.357678e-01,-4.335266e+02
7.245000e+00,-4.381008e-01,-4.358477e+02
7.250000e+00,-4.404359e-01,-4.381709e+02
7.255000e+00,-4.427730e-01,-4.404960e+02
7.260000e+00,-4.451122e-01,-4.428233e+02
7.265000e+00,-4.474534e-01,-4.451525e+02
7.270000e+00,-4.497966e-01,-4.474838e+02
7.275000e+00,-4.521419e-01,-4.498172e+02
7.280000e+00,-4.544893e-01,-4.521526e+02
7.285000e+00,-4.568387e-01,-4.544900e+02
7.290000e+00,-4.591902e-01,-4.568295e+02
7.295000e+00,-4.615437e-01,-4.591710e+02
7.300000e+00,-4.638993e-01,-4.615146e+02
7.305000e+00,-4.662570e-01,-4.638602e+02
7.310000e+00,-4.686167e-01,-4.662079e+02
7.315000e+00,-4.709785e-01,-4.685577e+02
7.320000e+00,-4.733423e-01,-4.709095e+02
7.325000e+00,-4.757082e-01,-4.732633e+02
7.330000e+00,-4.780761e-01,-4.756192e+02
7.335000e+00,-4.804462e-01,-4.779772e+02
7.340000e+00,-4.828183e-01,-4.803372e+02
7.345000e+00,-4.851924e-01,-4.826993e+02
7.350000e+00,-4.875687e-01,-4.850634e+02
7.355000e+00,-4.899470e-01,-4.874296e+02
7.360000e+00,-4.923273e-01,-4.897978e+02
7.365000e+00,-4.947098e-01,-4.921682e+02
7.370000e+00,-4.970943e-01,-4.945406e+02
7.375000e+00,-4.994809e-01,-4.969150e+02
7.380000e+00,-5.018696e-01,-4.992915e+02
7.385000e+00,-5.042603e-01,-5.016701e+02
7.390000e+00,-5.066532e-01,-5.040508e+02
7.395000e+00,-5.090481e-01,-5.064335e+02
7.400000e+00,-5.114451e-01,-5.088183e+02
7.405000e+00,-5.138441e-01,-5.112052e+02
7.410000e+00,-5.162453e-01,-5.135942e+02
7.415000e+00,-5.186485e-01,-5.159852e+02
7.420000e+00,-5.210539e-01,-5.183783e+02
7.425000e+00,-5.234613e-01,-5.207735e+02
7.430000e+00,-5.258708e-01,-5.231707e+02
7.435000e+00,-5.282823e-01,-5.255701e+02
7.440000e+00,-5.306960e-01,-5.279715e+02
7.445000e+00,-5.331118e-01,-5.303750e+02
7.450000e+00,-5.355296e-01,-5.327806e+02
7.455000e+00,-5.379496e-01,-5.351882e+02
7.460000e+00,-5.403716e-01,-5.375980e+02
7.465000e+00,-5.427958e-01,-5.400098e+02
7.470000e+00,-5.452220e-01,-5.424238e+02
7.475000e+00,-5.476504e-01,-5.448398e+02
7.480000e+00,-5.500808e-01,-5.472579e+02
7.485000e+00,-5.525133e-01,-5.496781e+02
7.490000e+00,-5.549480e-01,-5.521004e+02
7.495000e+00,-5.573847e-01,-5.545248e+02
7.500000e+00,-5.598235e-01,-5.569513e+02
7.505000e+00,-5.622645e-01,-5.593799e+02
7.510000e+00,-5.647075e-01,-5.618105e+02
7.515000e+00,-5.671527e-01,-5.642433e+02
7.520000e+00,-5.696000e-01,-5.666782e+02
7.525000e+00,-5.720494e-01,-5.691152e+02
7.530000e+00,-5.745008e-01,-5.715542e+02
7.535000e+00,-5.769544e-01,-5.739954e+02
7.540000e+00,-5.794102e-01,-5.764387e+02
7.545000e+00,-5.818680e-01,-5.788841e+02
7.550000e+00,-5.843279e-01,-5.813316e+02
7.555000e+00,-5.867900e-01,-5.837812e+02
7.560000e+00,-5.892542e-01,-5.862329e+02
7.565000e+00,-5.917205e-01,-5.886867e+02
7.570000e+00,-5.941889e-01,-5.911427e+02
7.575000e+00,-5.966594e-01,-5.936007e+02
7.580000e+00,-5.991321e-01,-5.960609e+02
7.585000e+00,-6.016069e-01,-5.985232e+02
7.590000e+00,-6.040838e-01,-6.009876e+02
7.595000e+00,-6.065628e-01,-6.034541e+02
7.600000e+00,-6.090440e-01,-6.059227e+02
7.605000e+00,-6.115273e-01,-6.083935e+02
7.610000e+00,-6.140127e-01,-6.108663e+02
7.615000e+00,-6.165002e-01,-6.133413e+02
7.620000e+00,-6.189899e-01,-6.158185e+02
7.625000e+00,-6.214817e-01,-6.182977e+02
7.630000e+00,-6.239757e-01,-6.207791e+02
7.635000e+00,-6.264718e-01,-6.232626e+02
7.640000e+00,-6.289700e-01,-6.257482e+02
7.645000e+00,-6.314704e-01,-6.282360e+02
7.650000e+00,-6.339729e-01,-6.307258e+02
7.655000e+00,-6.364775e-01,-6.332179e+02
7.660000e+00,-6.389843e-01,-6.357120e+02
7.665000e+00,-6.414932e-01,-6.382083e+02
7.670000e+00,-6.440043e-01,-6.407067e+02
7.675000e+00,-6.465175e-01,-6.432073e+02
7.680000e+00,-6.490329e-01,-6.457100e+02
7.685000e+00,-6.515504e-01,-6.482148e+02
7.690000e+00,-6.540701e-01,-6.507218e+02
7.695000e+00,-6.565919e-01,-6.532309e+02
7.700000e+00,-6.591158e-01,-6.557422e+02
7.705000e+00,-6.616420e-01,-6.582556e+02
7.710000e+00,-6.641702e-01,-6.607712e+02
7.715000e+00,-6.667007e-01,-6.632889e+02
7.720000e+00,-6.692332e-01,-6.658087e+02
7.725000e+00,-6.717680e-01,-6.683307e+02
7.730000e+00,-6.743049e-01,-6.708549e+02
7.735000e+00,-6.768439e-01,-6.733812e+02
7.740000e+00,-6.793852e-01,-6.759096e+02
7.745000e+00,-6.819286e-01,-6.784402e+02
7.750000e+00,-6.844741e-01,-6.809730e+02
7.755000e+00,-6.870218e-01,-6.835079e+02
7.760000e+00,-6.895717e-01,-6.860450e+02
7.765000e+00,-6.921237e-01,-6.885843e+02
7.770000e+00,-6.946780e-01,-6.911257e+02
7.775000e+00,-6.972343e-01,-6.936692e+02
7.780000e+00,-6.997929e-01,-6.962150e+02
7.785000e+00,-7.023536e-01,-6.987629e+02
7.790000e+00,-7.049165e-01,-7.013129e+02
7.795000e+00,-7.074816e-01,-7.038651e+02
7.800000e+00,-7.100489e-01,-7.064195e+02
7.805000e+00,-7.126183e-01,-7.089761e+02
7.810000e+00,-7.151899e-01,-7.115348e+02
7.815000e+00,-7.177637e-01,-7.140958e+02
7.820000e+00,-7.203397e-01,-7.166588e+02
7.825000e+00,-7.229179e-01,-7.192241e+02
7.830000e+00,-7.254982e-01,-7.217915e+02
7.835000e+00,-7.280807e-01,-7.243611e+02
7.840000e+00,-7.306655e-01,-7.269329e+02
7.845000e+00,-7.332524e-01,-7.295069e+02
7.850000e+00,-7.358415e-01,-7.320830e+02
7.855000e+00,-7.384327e-01,-7.346614e+02
7.860000e+00,-7.410262e-01,-7.372419e+02
7.865000e+00,-7.436219e-01,-7.398246e+02
7.870000e+00,-7.462197e-01,-7.424095e+02
7.875000e+00,-7.488198e-01,-7.449966e+02
7.880000e+00,-7.514221e-01,-7.475858e+02
7.885000e+00,-7.540265e-01,-7.501773e+02
7.890000e+00,-7.566332e-01,-7.527709e+02
7.895000e+00,-7.592420e-01,-7.553668e+02
7.900000e+00,-7.618531e-01,-7.579648e+02
7.905000e+00,-7.644663e-01,-7.605651e+02
7.910000e+00,-7.670818e-01,-7.631675e+02
7.915000e+00,-7.696995e-01,-7.657721e+02
7.920000e+00,-7.723194e-01,-7.683789e+02
7.925000e+00,-7.749414e-01,-7.709880e+02
7.930000e+00,-7.775657e-01,-7.735992e+02
7.935000e+00,-7.801923e-01,-7.762126e+02
7.940000e+00,-7.828210e-01,-7.788283e+02
7.945000e+00,-7.854519e-01,-7.814461e+02
7.950000e+00,-7.880851e-01,-7.840662e+02
7.955000e+00,-7.907204e-01,-7.866884e+02
7.960000e+00,-7.933580e-01,-7.893129e+02
7.965000e+00,-7.959978e-01,-7.919396e+02
7.970000e+00,-7.986399e-01,-7.945685e+02
7.975000e+00,-8.012841e-01,-7.971996e+02
7.980000e+00,-8.039306e-01,-7.998329e+02
7.985000e+00,-8.065793e-01,-8.024685e+02
7.990000e+00,-8.092302e-01,-8.051062e+02
7.995000e+00,-8.118833e-01,-8.077462e+02
8.000000e+00,-8.145387e-01,-8.103884e+02
8.005000e+00,-8.171963e-01,-8.130328e+02
8.010000e+00,-8.198562e-01,-8.156795e+02
8.015000e+00,-8.225182e-01,-8.183283e+02
8.020000e+00,-8.251825e-01,-8.209794e+02
8.025000e+00,-8.278491e-01,-8.236328e+02
8.030000e+00,-8.305178e-01,-8.262883e+02
8.035000e+00,-8.331889e-01,-8.289461e+02
8.040000e+00,-8.358621e-01,-8.316061e+02
8.045000e+00,-8.385376e-01,-8.342684e+02
8.050000e+00,-8.412153e-01,-8.369329e+02
8.055000e+00,-8.438953e-01,-8.395996e+02
8.060000e+00,-8.465776e-01,-8.422685e+02
8.065000e+00,-8.492620e-01,-8.449397e+02
8.070000e+00,-8.519487e-01,-8.476132e+02
8.075000e+00,-8.546377e-01,-8.502889e+02
8.080000e+00,-8.573289e-01,-8.529668e+02
8.085000e+00,-8.600224e-01,-8.556469e+02
8.090000e+00,-8.627181e-01,-8.583294e+02
8.095000e+00,-8.654161e-01,-8.610140e+02
8.100000e+00,-8.681163e-01,-8.637009e+02
8.105000e+00,-8.708188e-01,-8.663901e+02
8.110000e+00,-8.735236e-01,-8.690815e+02
8.115000e+00,-8.762306e-01,-8.717751e+02
8.120000e+00,-8.789398e-01,-8.744711e+02
8.125000e+00,-8.816514e-01,-8.771692e+02
8.130000e+00,-8.843652e-01,-8.798696e+02
8.135000e+00,-8.870812e-01,-8.825723e+02
8.140000e+00,-8.897995e-01,-8.852773e+02
8.145000e+00,-8.925201e-01,-8.879845e+02
8.150000e+00,-8.952430e-01,-8.906939e+02
8.155000e+00,-8.979681e-01,-8.934057e+02
8.160000e+00,-9.006955e-01,-8.961197e+02
8.165000e+00,-9.034252e-01,-8.988359e+02
8.170000e+00,-9.061572e-01,-9.015545e+02
8.175000e+00,-9.088914e-01,-9.042753e+02
8.180000e+00,-9.116279e-01,-9.069983e+02
8.185000e+00,-9.143667e-01,-9.097237e+02
8.190000e+00,-9.171078e-01,-9.124513e+02
8.195000e+00,-9.198511e-01,-9.151812e+02
8.200000e+00,-9.225967e-01,-9.179133e+02
8.205000e+00,-9.253447e-01,-9.206478e+02
8.210000e+00,-9.280949e-01,-9.233845e+02
8.215000e+00,-9.308474e-01,-9.261235e+02
8.220000e+00,-9.336021e-01,-9.288648e+02
8.225000e+00,-9.363592e-01,-9.316084e+02
8.230000e+00,-9.391186e-01,-9.343542e+02
8.235000e+00,-9.418802e-01,-9.371024e+02
8.240000e+00,-9.446442e-01,-9.398528e+02
8.245000e+00,-9.474104e-01,-9.426055e+02
8.250000e+00,-9.501790e-01,-9.453605e+02
8.255000e+00,-9.529498e-01,-9.481178e+02
8.260000e+00,-9.557230e-01,-9.508774e+02
8.265000e+00,-9.584984e-01,-9.536393e+02
8.270000e+00,-9.612762e-01,-9.564035e+02
8.275000e+00,-9.640562e-01,-9.591700e+02
8.280000e+00,-9.668386e-01,-9.619388e+02
8.285000e+00,-9.696233e-01,-9.647098e+02
8.290000e+00,-9.724102e-01,-9.674832e+02
8.295000e+00,-9.751995e-01,-9.702589e+02
8.300000e+00,-9.779911e-01,-9.730369e+02
8.305000e+00,-9.807850e-01,-9.758172e+02
8.310000e+00,-9.835813e-01,-9.785998e+02
8.315000e+00,-9.863798e-01,-9.813848e+02
8.320000e+00,-9.891807e-01,-9.841720e+02
8.325000e+00,-9.919839e-01,-9.869615e+02
8.330000e+00,-9.947894e-01,-9.897534e+02
8.335000e+00,-9.975972e-01,-9.925476e+02
8.340000e+00,-1.000407e+00,-9.953441e+02
8.345000e+00,-1.003220e+00,-9.981429e+02
8.350000e+00,-1.006035e+00,-1.000944e+03
8.355000e+00,-1.008852e+00,-1.003747e+03
8.360000e+00,-1.011671e+00,-1.006553e+03
8.365000e+00,-1.014493e+00,-1.009361e+03
8.370000e+00,-1.017317e+00,-1.012172e+03
8.375000e+00,-1.020144e+00,-1.014985e+03
8.380000e+00,-1.022972e+00,-1.017800e+03
8.385000e+00,-1.025803e+00,-1.020617e+03
8.390000e+00,-1.028637e+00,-1.023437e+03
8.395000e+00,-1.031473e+00,-1.026259e+03
8.400000e+00,-1.034311e+00,-1.029083e+03
8.405000e+00,-1.037151e+00,-1.031910e+03
8.410000e+00,-1.039994e+00,-1.034739e+03
8.415000e+00,-1.042839e+00,-1.037571e+03
8.420000e+00,-1.045687e+00,-1.040404e+03
8.425000e+00,-1.048537e+00,-1.043240e+03
8.430000e+00,-1.051389e+00,-1.046079e+03
8.435000e+00,-1.054244e+00,-1.048920e+03
8.440000e+00,-1.057101e+00,-1.051763e+03
8.445000e+00,-1.059960e+00,-1.054608e+03
8.450000e+00,-1.062822e+00,-1.057456e+03
8.455000e+00,-1.065686e+00,-1.060306e+03
8.460000e+00,-1.068552e+00,-1.063159e+03
8.465000e+00,-1.071421e+00,-1.066014e+03
8.470000e+00,-1.074292e+00,-1.068871e+03
8.475000e+00,-1.077165e+00,-1.071731e+03
8.480000e+00,-1.080041e+00,-1.074593e+03
8.485000e+00,-1.082919e+00,-1.077457e+03
8.490000e+00,-1.085800e+00,-1.080324e+03
8.495000e+00,-1.088683e+00,-1.083193e+03
8.500000e+00,-1.091568e+00,-1.086064e+03
8.505000e+00,-1.094456e+00,-1.088938e+03
8.510000e+00,-1.097346e+00,-1.091814e+03
8.515000e+00,-1.100238e+00,-1.094693e+03
8.520000e+00,-1.103133e+00,-1.097574e+03
8.525000e+00,-1.106030e+00,-1.100457e+03
8.530000e+00,-1.108930e+00,-1.103343e+03
8.535000e+00,-1.111831e+00,-1.106231e+03
8.540000e+00,-1.114736e+00,-1.109121e+03
8.545000e+00,-1.117642e+00,-1.112014e+03
8.550000e+00,-1.120552e+00,-1.114909e+03
8.555000e+00,-1.123463e+00,-1.117807e+03
8.560000e+00,-1.126377e+00,-1.120707e+03
8.565000e+00,-1.129293e+00,-1.123609e+03
8.570000e+00,-1.132212e+00,-1.126514e+03
8.575000e+00,-1.135133e+00,-1.129421e+03
8.580000e+00,-1.138056e+00,-1.132330e+03
8.585000e+00,-1.140982e+00,-1.135242e+03
8.590000e+00,-1.143910e+00,-1.138156e+03
8.595000e+00,-1.146841e+00,-1.141073e+03
8.600000e+00,-1.149774e+00,-1.143992e+03
8.605000e+00,-1.152710e+00,-1.146914e+03
8.610000e+00,-1.155647e+00,-1.149838e+03
8.615000e+00,-1.158588e+00,-1.152764e+03
8.620000e+00,-1.161530e+00,-1.155692e+03
8.625000e+00,-1.164475e+00,-1.158624e+03
8.630000e+00,-1.167423e+00,-1.161557e+03
8.635000e+00,-1.170373e+00,-1.164493e+03
8.640000e+00,-1.173325e+00,-1.167431e+03
8.645000e+00,-1.176280e+00,-1.170372e+03
8.650000e+00,-1.179237e+00,-1.173315e+03
8.655000e+00,-1.182197e+00,-1.176261e+03
8.660000e+00,-1.185159e+00,-1.179209e+03
8.665000e+00,-1.188123e+00,-1.182159e+03
8.670000e+00,-1.191090e+00,-1.185112e+03
8.675000e+00,-1.194059e+00,-1.188067e+03
8.680000e+00,-1.197031e+00,-1.191025e+03
8.685000e+00,-1.200005e+00,-1.193985e+03
8.690000e+00,-1.202982e+00,-1.196947e+03
8.695000e+00,-1.205961e+00,-1.199912e+03
8.700000e+00,-1.208942e+00,-1.202880e+03
8.705000e+00,-1.211926e+00,-1.205849e+03
8.710000e+00,-1.214912e+00,-1.208822e+03
8.715000e+00,-1.217901e+00,-1.211796e+03
8.720000e+00,-1.220892e+00,-1.214773e+03
8.725000e+00,-1.223886e+00,-1.217753e+03
8.730000e+00,-1.226882e+00,-1.220735e+03
8.735000e+00,-1.229880e+00,-1.223719e+03
8.740000e+00,-1.232881e+00,-1.226706e+03
8.745000e+00,-1.235885e+00,-1.229695e+03
8.750000e+00,-1.238891e+00,-1.232687e+03
8.755000e+00,-1.241899e+00,-1.235681e+03
8.760000e+00,-1.244910e+00,-1.238678e+03
8.765000e+00,-1.247923e+00,-1.241677e+03
8.770000e+00,-1.250939e+00,-1.244679e+03
8.775000e+00,-1.253957e+00,-1.247683e+03
8.780000e+00,-1.256977e+00,-1.250689e+03
8.785000e+00,-1.260000e+00,-1.253698e+03
8.790000e+00,-1.263026e+00,-1.256709e+03
8.795000e+00,-1.266054e+00,-1.259723e+03
8.800000e+00,-1.269084e+00,-1.262740e+03
8.805000e+00,-1.272117e+00,-1.265758e+03
8.810000e+00,-1.275153e+00,-1.268780e+03
8.815000e+00,-1.278191e+00,-1.271803e+03
8.820000e+00,-1.281231e+00,-1.274829e+03
8.825000e+00,-1.284274e+00,-1.277858e+03
8.830000e+00,-1.287319e+00,-1.280889e+03
8.835000e+00,-1.290367e+00,-1.283923e+03
8.840000e+00,-1.293417e+00,-1.286959e+03
8.845000e+00,-1.296470e+00,-1.289997e+03
8.850000e+00,-1.299525e+00,-1.293038e+03
8.855000e+00,-1.302583e+00,-1.296082e+03
8.860000e+00,-1.305643e+00,-1.299128e+03
8.865000e+00,-1.308706e+00,-1.302176e+03
8.870000e+00,-1.311771e+00,-1.305227e+03
8.875000e+00,-1.314839e+00,-1.308281e+03
8.880000e+00,-1.317909e+00,-1.311337e+03
8.885000e+00,-1.320982e+00,-1.314395e+03
